# sensor:magnetometer
# Requested Sample Rate: 50 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
12:01:40:900,-23.89,5.48,-46.57,52.62
12:01:40:920,-23.05,5.87,-44.97,50.87
12:01:40:940,-23.91,6.05,-45.49,51.75
12:01:40:960,-23.42,6.01,-45.18,51.24
12:01:40:980,-23.12,6.32,-45.38,51.32
12:01:41:000,-23.73,5.89,-45.29,51.46
12:01:41:020,-23.24,6.03,-45.71,51.64
12:01:41:040,-23.34,5.93,-45.40,51.39
12:01:41:060,-23.34,5.93,-45.49,51.47
12:01:41:080,-23.91,5.97,-45.18,51.46
12:01:41:100,-23.84,5.60,-45.29,51.48
12:01:41:120,-23.73,5.97,-45.70,51.84
12:01:41:140,-22.86,6.05,-46.03,51.75
12:01:41:160,-23.38,5.55,-45.51,51.46
12:01:41:180,-22.80,6.88,-46.21,51.99
12:01:41:200,-23.64,5.80,-45.60,51.69
12:01:41:220,-23.45,5.73,-45.40,51.42
12:01:41:240,-24.25,5.37,-45.82,52.12
12:01:41:260,-23.50,6.37,-45.48,51.59
12:01:41:280,-22.73,6.53,-46.12,51.83
12:01:41:300,-23.48,5.27,-45.20,51.21
12:01:41:320,-23.46,5.55,-45.08,51.12
12:01:41:340,-24.03,5.67,-45.29,51.58
12:01:41:360,-23.06,5.86,-45.51,51.35
12:01:41:380,-22.91,6.60,-45.91,51.73
12:01:41:400,-23.75,5.60,-45.71,51.82
12:01:41:420,-23.95,5.50,-45.30,51.53
12:01:41:440,-23.94,5.59,-45.19,51.44
12:01:41:460,-23.46,5.55,-45.40,51.40
12:01:41:480,-23.94,5.69,-45.29,51.54
12:01:41:500,-24.01,5.95,-45.27,51.59
12:01:41:520,-23.55,5.81,-45.82,51.84
12:01:41:540,-23.79,5.23,-45.62,51.71
12:01:41:560,-23.25,5.76,-44.97,50.95
12:01:41:580,-23.18,6.93,-46.21,52.16
12:01:41:600,-23.83,5.88,-45.29,51.51
12:01:41:620,-23.66,5.53,-45.19,51.30
12:01:41:640,-23.72,5.89,-44.86,51.08
12:01:41:660,-23.56,5.54,-45.08,51.16
12:01:41:680,-22.95,6.22,-46.13,51.90
12:01:41:700,-23.90,5.97,-44.86,51.18
12:01:41:720,-23.17,5.67,-45.19,51.10
12:01:41:740,-23.08,5.50,-45.30,51.14
12:01:41:760,-23.63,5.72,-44.97,51.12
12:01:41:780,-23.51,6.27,-45.70,51.77
12:01:41:800,-23.50,6.27,-45.27,51.39
12:01:41:820,-23.56,5.62,-45.51,51.55
12:01:41:840,-22.88,6.98,-45.68,51.56
12:01:41:860,-23.64,5.62,-45.08,51.21
12:01:41:880,-23.45,5.82,-45.82,51.80
12:01:41:900,-23.55,5.81,-45.60,51.65
12:01:41:920,-23.24,6.11,-46.02,51.92
12:01:41:940,-23.84,5.60,-45.08,51.30
12:01:41:960,-23.83,6.14,-46.23,52.37
12:01:41:980,-23.07,5.94,-46.24,52.01
12:01:42:000,-23.74,5.70,-45.29,51.45
12:01:42:020,-23.33,6.20,-45.70,51.68
12:01:42:040,-23.72,5.89,-45.18,51.36
12:01:42:060,-23.86,5.49,-45.82,51.96
12:01:42:080,-22.92,6.33,-45.59,51.42
12:01:42:100,-23.74,5.61,-45.29,51.44
12:01:42:120,-23.44,5.92,-45.40,51.43
12:01:42:140,-23.31,6.30,-45.59,51.59
12:01:42:160,-23.35,5.75,-45.40,51.37
12:01:42:180,-23.38,5.72,-46.25,52.14
12:01:42:200,-23.72,5.98,-45.49,51.65
12:01:42:220,-23.72,6.25,-46.02,52.15
12:01:42:240,-23.73,5.80,-45.29,51.45
12:01:42:260,-23.31,6.38,-45.91,51.88
12:01:42:280,-23.72,6.06,-45.59,51.75
12:01:42:300,-23.66,5.53,-45.40,51.49
12:01:42:320,-23.86,5.50,-45.62,51.77
12:01:42:340,-23.33,6.20,-45.81,51.78
12:01:42:360,-23.07,5.86,-45.82,51.64
12:01:42:380,-23.91,5.87,-44.97,51.27
12:01:42:400,-23.31,6.38,-45.80,51.79
12:01:42:420,-23.75,5.43,-45.08,51.24
12:01:42:440,-23.58,6.54,-45.48,51.65
12:01:42:460,-23.84,5.61,-44.87,51.12
12:01:42:480,-23.63,5.72,-44.76,50.94
12:01:42:500,-23.79,6.33,-45.59,51.81
12:01:42:520,-23.27,5.75,-45.82,51.71
12:01:42:540,-23.40,6.38,-45.48,51.54
12:01:42:560,-23.88,5.40,-45.82,51.95
12:01:42:580,-23.42,6.09,-45.70,51.71
12:01:42:600,-23.57,5.36,-45.09,51.16
12:01:42:620,-23.02,6.49,-46.34,52.14
12:01:42:640,-23.83,6.05,-45.92,52.09
12:01:42:660,-23.25,5.92,-46.03,51.91
12:01:42:680,-23.22,6.21,-45.27,51.26
12:01:42:700,-23.63,5.98,-45.60,51.71
12:01:42:720,-23.85,5.69,-45.82,51.97
12:01:42:740,-23.53,5.82,-45.08,51.18
12:01:42:760,-22.34,6.56,-46.13,51.67
12:01:42:780,-23.57,5.53,-45.73,51.74
12:01:42:800,-23.40,5.36,-46.04,51.92
12:01:42:820,-23.61,6.26,-45.80,51.90
12:01:42:840,-23.57,5.45,-45.19,51.26
12:01:42:860,-23.69,6.43,-45.80,51.96
12:01:42:880,-22.92,6.33,-45.70,51.52
12:01:42:900,-23.58,5.44,-45.73,51.74
12:01:42:920,-23.56,5.45,-45.09,51.17
12:01:42:940,-23.83,5.87,-45.38,51.59
12:01:42:960,-23.75,5.70,-45.71,51.83
12:01:42:980,-23.34,6.01,-45.71,51.68
12:01:43:000,-23.63,6.06,-45.92,52.00
12:01:43:020,-23.88,5.22,-45.52,51.66
12:01:43:040,-23.20,6.39,-45.38,51.37
12:01:43:060,-23.52,6.09,-45.49,51.58
12:01:43:080,-23.23,6.12,-45.29,51.26
12:01:43:100,-23.25,6.01,-46.03,51.92
12:01:43:120,-23.20,6.48,-45.80,51.75
12:01:43:140,-23.16,5.77,-44.97,50.91
12:01:43:160,-23.14,5.87,-44.76,50.73
12:01:43:180,-23.95,5.59,-45.40,51.63
12:01:43:200,-23.11,6.49,-45.80,51.71
12:01:43:220,-23.33,5.94,-44.86,50.91
12:01:43:240,-23.40,6.21,-44.75,50.88
12:01:43:260,-23.85,5.69,-45.71,51.87
12:01:43:280,-23.23,6.12,-45.29,51.26
12:01:43:300,-23.75,5.60,-45.51,51.64
12:01:43:320,-23.24,5.94,-45.40,51.34
12:01:43:340,-23.74,5.53,-44.98,51.16
12:01:43:360,-22.79,5.78,-46.04,51.70
12:01:43:380,-23.03,6.22,-45.92,51.75
12:01:43:400,-23.25,5.84,-45.40,51.34
12:01:43:420,-23.38,6.65,-45.48,51.57
12:01:43:440,-23.91,4.94,-45.74,51.85
12:01:43:460,-23.84,5.69,-45.60,51.77
12:01:43:480,-23.02,6.32,-45.59,51.46
12:01:43:500,-23.99,5.12,-45.52,51.71
12:01:43:520,-23.17,5.67,-45.19,51.10
12:01:43:540,-23.88,5.22,-45.52,51.66
12:01:43:560,-23.86,5.40,-45.51,51.67
12:01:43:580,-23.14,6.04,-45.60,51.50
12:01:43:600,-23.56,5.62,-45.40,51.45
12:01:43:620,-23.52,6.26,-46.13,52.16
12:01:43:640,-23.55,5.72,-45.51,51.56
12:01:43:660,-23.96,5.40,-45.41,51.63
12:01:43:680,-23.25,6.10,-46.35,52.21
12:01:43:700,-23.25,5.76,-45.29,51.23
12:01:43:720,-23.38,5.47,-45.51,51.45
12:01:43:740,-23.73,5.80,-45.08,51.27
12:01:43:760,-23.64,5.45,-44.55,50.73
12:01:43:780,-23.22,6.30,-45.81,51.74
12:01:43:800,-23.80,5.98,-44.86,51.13
12:01:43:820,-23.66,5.62,-45.29,51.40
12:01:43:840,-23.31,6.20,-45.49,51.49
12:01:43:860,-23.56,5.45,-44.98,51.07
12:01:43:880,-23.03,6.22,-45.70,51.55
12:01:43:900,-23.16,5.84,-45.71,51.58
12:01:43:920,-24.13,5.66,-45.49,51.81
12:01:43:940,-22.94,6.15,-45.49,51.32
12:01:43:960,-23.70,6.08,-45.18,51.38
12:01:43:980,-22.81,6.44,-45.48,51.29
12:01:44:000,-23.83,5.78,-45.18,51.40
12:01:44:020,-23.39,6.39,-44.85,50.98
12:01:44:040,-24.16,5.38,-45.51,51.80
12:01:44:060,-22.90,6.61,-45.37,51.25
12:01:44:080,-23.22,6.31,-45.49,51.46
12:01:44:100,-23.74,5.61,-44.97,51.16
12:01:44:120,-23.06,5.94,-45.92,51.73
12:01:44:140,-23.78,5.25,-45.09,51.25
12:01:44:160,-23.36,5.73,-45.51,51.47
12:01:44:180,-22.97,5.69,-45.40,51.19
12:01:44:200,-23.06,5.60,-44.66,50.58
12:01:44:220,-23.57,5.53,-45.73,51.74
12:01:44:240,-23.64,5.71,-45.29,51.41
12:01:44:260,-23.38,5.55,-45.51,51.46
12:01:44:280,-23.68,5.50,-46.25,52.25
12:01:44:300,-23.83,5.78,-45.29,51.50
12:01:44:320,-23.78,5.50,-46.14,52.20
12:01:44:340,-23.99,5.12,-45.52,51.71
12:01:44:360,-23.88,5.23,-45.30,51.47
12:01:44:380,-23.13,6.05,-44.86,50.83
12:01:44:400,-23.73,5.88,-45.60,51.74
12:01:44:420,-23.25,5.76,-45.29,51.23
12:01:44:440,-23.67,6.54,-44.94,51.21
12:01:44:460,-23.81,5.88,-45.07,51.31
12:01:44:480,-23.55,5.81,-45.40,51.47
12:01:44:500,-23.34,6.01,-45.81,51.76
12:01:44:520,-23.86,5.42,-45.30,51.49
12:01:44:540,-23.58,5.36,-45.41,51.45
12:01:44:560,-23.57,5.53,-45.73,51.74
12:01:44:580,-22.77,6.23,-46.56,52.20
12:01:44:600,-23.34,5.93,-45.40,51.39
12:01:44:620,-23.38,5.64,-45.71,51.65
12:01:44:640,-23.83,5.61,-44.65,50.92
12:01:44:660,-23.59,6.53,-46.12,52.21
12:01:44:680,-23.18,6.76,-45.47,51.48
12:01:44:700,-23.42,6.10,-45.38,51.44
12:01:44:720,-23.80,6.15,-45.59,51.80
12:01:44:740,-24.07,5.29,-45.84,52.04
12:01:44:760,-23.46,5.98,-46.77,52.67
12:01:44:780,-22.62,6.55,-45.38,51.13
12:01:44:800,-23.75,5.87,-46.24,52.31
12:01:44:820,-23.42,6.10,-45.38,51.44
12:01:44:840,-23.94,5.60,-45.08,51.35
12:01:44:860,-23.48,5.27,-45.41,51.39
12:01:44:880,-22.91,6.34,-45.07,50.95
12:01:44:900,-23.56,5.62,-45.40,51.45
12:01:44:920,-23.67,5.51,-45.73,51.78
12:01:44:940,-23.67,5.51,-45.73,51.78
12:01:44:960,-23.56,5.54,-45.08,51.16
12:01:44:980,-23.51,6.36,-46.02,52.07
12:01:45:000,-23.29,5.47,-45.62,51.51
12:01:45:020,-23.94,5.77,-45.49,51.73
12:01:45:040,-23.44,6.17,-46.13,52.11
12:01:45:060,-23.56,5.54,-45.08,51.16
12:01:45:080,-23.42,6.10,-45.27,51.34
12:01:45:100,-23.84,5.69,-45.60,51.77
12:01:45:120,-23.74,5.78,-45.82,51.93
12:01:45:140,-23.24,6.03,-45.60,51.54
12:01:45:160,-23.46,5.55,-45.19,51.22
12:01:45:180,-23.38,6.56,-45.26,51.36
12:01:45:200,-23.05,6.14,-45.81,51.65
12:01:45:220,-23.74,5.88,-45.81,51.93
12:01:45:240,-23.63,5.98,-45.92,51.99
12:01:45:260,-23.67,5.34,-45.19,51.29
12:01:45:280,-22.86,5.98,-45.60,51.36
12:01:45:300,-23.85,5.60,-45.51,51.68
12:01:45:320,-23.09,6.50,-45.37,51.32
12:01:45:340,-23.51,6.10,-44.86,51.01
12:01:45:360,-23.02,6.40,-45.80,51.66
12:01:45:380,-23.05,6.14,-45.70,51.55
12:01:45:400,-23.27,5.83,-45.92,51.81
12:01:45:420,-23.19,5.56,-45.82,51.66
12:01:45:440,-24.06,5.29,-45.41,51.66
12:01:45:460,-23.03,6.23,-45.60,51.47
12:01:45:480,-23.46,5.55,-45.40,51.40
12:01:45:500,-23.17,5.84,-45.82,51.68
12:01:45:520,-23.34,5.93,-45.29,51.29
12:01:45:540,-23.81,6.05,-45.59,51.79
12:01:45:560,-23.57,5.44,-45.30,51.35
12:01:45:580,-22.96,6.14,-46.13,51.89
12:01:45:600,-23.35,5.75,-45.19,51.19
12:01:45:620,-23.84,5.70,-45.18,51.40
12:01:45:640,-23.52,6.09,-45.70,51.76
12:01:45:660,-24.13,5.75,-45.81,52.10
12:01:45:680,-23.01,6.42,-45.48,51.37
12:01:45:700,-23.45,5.82,-45.60,51.61
12:01:45:720,-23.91,5.87,-45.07,51.35
12:01:45:740,-23.33,6.11,-45.27,51.30
12:01:45:760,-23.41,6.20,-45.27,51.34
12:01:45:780,-23.45,5.82,-45.60,51.61
12:01:45:800,-23.59,6.10,-44.64,50.86
12:01:45:820,-23.45,5.82,-45.40,51.42
12:01:45:840,-23.13,6.22,-45.70,51.60
12:01:45:860,-23.47,5.72,-46.03,51.99
12:01:45:880,-23.61,6.26,-45.59,51.72
12:01:45:900,-23.81,6.06,-45.38,51.61
12:01:45:920,-23.22,6.30,-45.70,51.65
12:01:45:940,-23.52,6.00,-45.38,51.47
12:01:45:960,-23.51,6.27,-45.81,51.87
12:01:45:980,-23.31,6.38,-45.91,51.88
12:01:46:000,-23.62,5.72,-44.54,50.74
12:01:46:020,-23.12,6.48,-46.23,52.09
12:01:46:040,-23.55,5.72,-45.40,51.46
12:01:46:060,-23.33,6.27,-46.23,52.16
12:01:46:080,-23.30,6.47,-45.91,51.89
12:01:46:100,-23.83,5.78,-45.29,51.50
12:01:46:120,-23.56,5.62,-45.30,51.37
12:01:46:140,-23.57,5.53,-45.82,51.83
12:01:46:160,-23.75,5.60,-45.62,51.73
12:01:46:180,-22.85,6.08,-45.29,51.09
12:01:46:200,-23.46,5.64,-45.40,51.41
12:01:46:220,-23.55,5.89,-46.14,52.14
12:01:46:240,-23.55,5.81,-45.60,51.65
12:01:46:260,-23.80,6.06,-45.18,51.42
12:01:46:280,-22.77,6.06,-45.92,51.61
12:01:46:300,-23.81,5.88,-45.18,51.41
12:01:46:320,-23.72,5.81,-44.86,51.07
12:01:46:340,-23.33,6.20,-45.59,51.59
12:01:46:360,-23.51,6.27,-45.59,51.68
12:01:46:380,-23.39,5.28,-45.30,51.25
12:01:46:400,-23.91,5.95,-45.60,51.84
12:01:46:420,-23.51,5.09,-45.52,51.48
12:01:46:440,-23.16,5.94,-45.71,51.59
12:01:46:460,-23.55,5.81,-45.49,51.55
12:01:46:480,-23.68,5.43,-45.73,51.78
12:01:46:500,-23.66,5.61,-45.71,51.78
12:01:46:520,-23.55,5.64,-44.76,50.89
12:01:46:540,-23.39,5.54,-46.04,51.94
12:01:46:560,-23.55,5.81,-45.82,51.84
12:01:46:580,-23.16,6.20,-46.56,52.36
12:01:46:600,-22.81,6.44,-45.38,51.20
12:01:46:620,-23.74,5.71,-45.19,51.36
12:01:46:640,-23.48,5.36,-45.62,51.59
12:01:46:660,-23.42,6.17,-46.02,52.00
12:01:46:680,-23.00,6.51,-45.27,51.20
12:01:46:700,-23.52,6.09,-45.38,51.48
12:01:46:720,-23.64,5.97,-46.35,52.37
12:01:46:740,-23.94,5.77,-45.49,51.73
12:01:46:760,-23.19,6.66,-45.80,51.77
12:01:46:780,-23.52,6.17,-46.02,52.05
12:01:46:800,-23.34,5.93,-45.49,51.47
12:01:46:820,-23.44,6.00,-45.60,51.62
12:01:46:840,-23.61,6.08,-45.27,51.42
12:01:46:860,-22.98,6.78,-45.37,51.31
12:01:46:880,-23.52,5.92,-44.97,51.09
12:01:46:900,-23.72,4.97,-45.63,51.66
12:01:46:920,-23.80,4.97,-45.42,51.52
12:01:46:940,-23.31,6.37,-46.12,52.07
12:01:46:960,-23.33,6.20,-45.59,51.59
12:01:46:980,-23.11,5.31,-45.41,51.23
12:01:47:000,-23.51,5.26,-46.15,52.06
12:01:47:020,-23.74,5.61,-45.19,51.35
12:01:47:040,-23.31,6.30,-45.48,51.50
12:01:47:060,-23.48,5.45,-45.62,51.60
12:01:47:080,-23.53,6.16,-46.13,52.15
12:01:47:100,-23.83,5.70,-45.08,51.31
12:01:47:120,-23.55,5.72,-45.51,51.56
12:01:47:140,-23.20,5.21,-45.41,51.26
12:01:47:160,-23.68,5.34,-45.52,51.59
12:01:47:180,-23.18,5.49,-45.41,51.28
12:01:47:200,-23.55,5.72,-45.19,51.28
12:01:47:220,-23.81,6.05,-45.59,51.79
12:01:47:240,-23.27,5.66,-45.30,51.24
12:01:47:260,-23.73,5.88,-45.38,51.55
12:01:47:280,-23.51,6.10,-45.18,51.29
12:01:47:300,-23.53,5.73,-44.97,51.08
12:01:47:320,-24.17,5.20,-45.52,51.80
12:01:47:340,-23.61,6.08,-45.27,51.42
12:01:47:360,-23.20,6.49,-45.59,51.57
12:01:47:380,-23.40,5.37,-45.84,51.74
12:01:47:400,-23.78,5.42,-45.82,51.91
12:01:47:420,-23.75,5.60,-45.71,51.82
12:01:47:440,-23.39,5.28,-44.98,50.97
12:01:47:460,-23.27,5.66,-45.19,51.14
12:01:47:480,-23.24,5.94,-45.18,51.15
12:01:47:500,-23.92,5.77,-45.40,51.64
12:01:47:520,-23.35,6.09,-46.24,52.16
12:01:47:540,-23.55,6.06,-46.45,52.42
12:01:47:560,-23.06,6.03,-46.13,51.92
12:01:47:580,-23.13,6.22,-45.70,51.60
12:01:47:600,-23.42,5.93,-44.75,50.86
12:01:47:620,-23.53,5.99,-45.81,51.85
12:01:47:640,-24.52,5.61,-45.40,51.90
12:01:47:660,-23.35,5.66,-45.08,51.08
12:01:47:680,-23.20,5.38,-45.73,51.56
12:01:47:700,-24.05,5.56,-45.82,52.05
12:01:47:720,-23.55,5.72,-45.40,51.46
12:01:47:740,-23.85,5.59,-45.62,51.78
12:01:47:760,-23.27,5.66,-45.51,51.42
12:01:47:780,-23.83,5.87,-45.71,51.88
12:01:47:800,-23.38,5.38,-44.77,50.79
12:01:47:820,-23.86,5.33,-44.98,51.20
12:01:47:840,-23.59,5.26,-45.63,51.64
12:01:47:860,-23.69,5.15,-45.63,51.67
12:01:47:880,-23.45,5.73,-45.08,51.14
12:01:47:900,-23.39,5.45,-45.73,51.65
12:01:47:920,-23.86,5.42,-45.41,51.58
12:01:47:940,-23.36,5.90,-46.56,52.42
12:01:47:960,-23.75,5.61,-45.40,51.54
12:01:47:980,-23.17,5.84,-46.03,51.86
12:01:48:000,-23.56,5.72,-45.60,51.65
12:01:48:020,-23.25,5.93,-45.81,51.72
12:01:48:040,-23.47,5.45,-45.30,51.31
12:01:48:060,-23.56,5.62,-45.62,51.65
12:01:48:080,-23.50,5.44,-46.15,52.07
12:01:48:100,-23.53,5.90,-45.49,51.56
12:01:48:120,-22.97,5.87,-45.71,51.50
12:01:48:140,-23.28,5.56,-45.73,51.61
12:01:48:160,-23.83,5.95,-45.92,52.08
12:01:48:180,-23.59,6.36,-45.59,51.73
12:01:48:200,-23.67,5.34,-45.09,51.20
12:01:48:220,-23.38,5.64,-46.14,52.03
12:01:48:240,-23.46,5.64,-45.40,51.41
12:01:48:260,-23.33,6.19,-45.92,51.88
12:01:48:280,-23.33,6.03,-44.97,51.02
12:01:48:300,-24.13,5.56,-45.40,51.71
12:01:48:320,-23.63,5.98,-45.81,51.89
12:01:48:340,-23.45,5.55,-44.87,50.93
12:01:48:360,-23.68,5.42,-45.93,51.96
12:01:48:380,-23.19,6.49,-45.27,51.28
12:01:48:400,-24.36,5.44,-46.25,52.56
12:01:48:420,-23.72,4.97,-45.74,51.76
12:01:48:440,-23.67,5.53,-45.62,51.69
12:01:48:460,-23.96,5.56,-46.25,52.38
12:01:48:480,-23.40,6.28,-45.27,51.35
12:01:48:500,-24.13,5.75,-45.60,51.91
12:01:48:520,-23.57,5.61,-45.93,51.93
12:01:48:540,-23.11,6.50,-45.48,51.43
12:01:48:560,-23.63,5.81,-45.29,51.41
12:01:48:580,-23.42,6.01,-45.18,51.24
12:01:48:600,-23.55,5.81,-45.82,51.84
12:01:48:620,-23.36,5.65,-45.62,51.56
12:01:48:640,-23.73,6.06,-45.92,52.04
12:01:48:660,-23.28,5.56,-45.62,51.51
12:01:48:680,-23.31,6.38,-45.70,51.70
12:01:48:700,-24.03,5.40,-44.66,51.01
12:01:48:720,-23.06,6.12,-46.13,51.93
12:01:48:740,-23.96,5.31,-45.41,51.62
12:01:48:760,-23.42,6.27,-46.02,52.02
12:01:48:780,-23.67,6.71,-45.69,51.89
12:01:48:800,-23.40,5.28,-45.52,51.45
12:01:48:820,-23.22,6.22,-45.18,51.17
12:01:48:840,-23.47,5.54,-45.82,51.78
12:01:48:860,-23.64,5.71,-45.19,51.32
12:01:48:880,-23.34,6.10,-45.81,51.77
12:01:48:900,-23.39,5.28,-44.98,50.97
12:01:48:920,-23.03,6.22,-45.70,51.55
12:01:48:940,-23.73,5.80,-45.18,51.36
12:01:48:960,-23.89,6.32,-45.48,51.76
12:01:48:980,-23.02,6.32,-45.70,51.56
12:01:49:000,-23.72,5.98,-45.29,51.47
12:01:49:020,-23.25,6.01,-45.92,51.82
12:01:49:040,-23.94,5.69,-45.40,51.63
12:01:49:060,-23.75,5.60,-45.71,51.82
12:01:49:080,-23.06,6.04,-46.03,51.84
12:01:49:100,-23.36,5.82,-45.82,51.76
12:01:49:120,-23.53,5.82,-44.97,51.09
12:01:49:140,-23.53,5.99,-45.81,51.85
12:01:49:160,-23.83,5.78,-45.29,51.50
12:01:49:180,-23.29,5.55,-46.04,51.90
12:01:49:200,-23.64,5.80,-45.82,51.89
12:01:49:220,-23.39,5.28,-45.41,51.35
12:01:49:240,-23.51,6.19,-45.27,51.39
12:01:49:260,-23.47,5.62,-45.82,51.79
12:01:49:280,-23.33,6.19,-46.02,51.96
12:01:49:300,-24.00,6.14,-45.38,51.70
12:01:49:320,-23.09,5.49,-45.62,51.42
12:01:49:340,-23.31,6.38,-45.91,51.88
12:01:49:360,-23.96,5.40,-45.30,51.53
12:01:49:380,-23.24,6.20,-46.13,52.02
12:01:49:400,-23.25,5.93,-45.81,51.72
12:01:49:420,-22.85,6.23,-46.13,51.85
12:01:49:440,-23.53,5.99,-45.49,51.57
12:01:49:460,-23.44,5.83,-45.08,51.14
12:01:49:480,-23.34,6.01,-45.81,51.76
12:01:49:500,-23.51,6.10,-45.18,51.29
12:01:49:520,-23.44,6.00,-45.92,51.90
12:01:49:540,-23.66,5.53,-45.30,51.40
12:01:49:560,-23.25,5.84,-45.29,51.24
12:01:49:580,-23.33,6.03,-45.18,51.20
12:01:49:600,-23.13,6.04,-45.29,51.21
12:01:49:620,-23.53,5.82,-45.29,51.37
12:01:49:640,-23.72,5.98,-45.07,51.28
12:01:49:660,-23.46,5.55,-45.19,51.22
12:01:49:680,-23.61,6.43,-46.12,52.20
12:01:49:700,-23.19,5.39,-45.41,51.27
12:01:49:720,-23.47,5.45,-45.51,51.49
12:01:49:740,-23.61,6.17,-45.27,51.43
12:01:49:760,-23.55,5.72,-45.40,51.46
12:01:49:780,-22.86,5.98,-45.51,51.28
12:01:49:800,-23.08,5.76,-46.14,51.91
12:01:49:820,-23.84,5.69,-45.51,51.69
12:01:49:840,-23.03,6.14,-45.49,51.36
12:01:49:860,-23.66,5.80,-46.03,52.08
12:01:49:880,-23.20,6.39,-45.48,51.46
12:01:49:900,-23.36,5.73,-45.51,51.47
12:01:49:920,-23.95,5.40,-45.08,51.33
12:01:49:940,-23.02,6.32,-45.70,51.56
12:01:49:960,-23.64,5.80,-45.60,51.69
12:01:49:980,-23.42,6.19,-45.91,51.91
12:01:50:000,-23.30,6.39,-45.16,51.22
12:01:50:020,-23.64,5.62,-44.97,51.12
12:01:50:040,-23.42,6.19,-45.59,51.63
12:01:50:060,-23.24,6.20,-46.34,52.21
12:01:50:080,-23.13,6.22,-45.70,51.60
12:01:50:100,-23.91,5.78,-44.75,51.07
12:01:50:120,-23.40,6.37,-45.59,51.64
12:01:50:140,-23.46,5.47,-45.09,51.12
12:01:50:160,-23.11,6.32,-45.16,51.12
12:01:50:180,-23.80,6.32,-46.02,52.19
12:01:50:200,-23.27,5.58,-45.19,51.13
12:01:50:220,-23.62,5.90,-45.07,51.22
12:01:50:240,-24.02,5.59,-44.65,51.01
12:01:50:260,-22.26,6.39,-46.24,51.72
12:01:50:280,-23.64,5.80,-45.82,51.89
12:01:50:300,-23.66,5.54,-44.98,51.12
12:01:50:320,-23.57,5.53,-45.73,51.74
12:01:50:340,-23.52,6.09,-45.60,51.67
12:01:50:360,-23.45,5.65,-45.19,51.22
12:01:50:380,-23.08,5.58,-45.73,51.52
12:01:50:400,-23.84,5.77,-45.71,51.88
12:01:50:420,-23.81,4.95,-45.74,51.80
12:01:50:440,-22.73,6.27,-45.27,51.05
12:01:50:460,-23.45,5.73,-45.40,51.42
12:01:50:480,-24.24,5.55,-45.93,52.23
12:01:50:500,-23.34,5.83,-45.18,51.18
12:01:50:520,-23.83,5.78,-45.40,51.59
12:01:50:540,-23.09,5.48,-45.93,51.70
12:01:50:560,-23.58,5.34,-45.73,51.73
12:01:50:580,-23.33,6.10,-45.70,51.67
12:01:50:600,-23.39,6.55,-45.58,51.65
12:01:50:620,-23.52,5.73,-44.54,50.70
12:01:50:640,-23.64,5.80,-45.71,51.79
12:01:50:660,-23.75,5.70,-45.71,51.83
12:01:50:680,-23.70,5.99,-44.96,51.18
12:01:50:700,-23.62,6.16,-45.81,51.91
12:01:50:720,-23.47,5.37,-45.19,51.20
12:01:50:740,-24.07,5.38,-45.82,52.04
12:01:50:760,-23.31,6.21,-45.07,51.12
12:01:50:780,-23.33,6.19,-45.92,51.88
12:01:50:800,-23.29,5.38,-45.41,51.32
12:01:50:820,-23.34,5.93,-45.40,51.39
12:01:50:840,-22.95,6.05,-45.49,51.31
12:01:50:860,-23.14,5.86,-45.08,51.01
12:01:50:880,-23.27,5.49,-44.77,50.76
12:01:50:900,-23.86,5.50,-45.62,51.77
12:01:50:920,-23.57,5.44,-45.41,51.45
12:01:50:940,-23.99,5.12,-45.73,51.89
12:01:50:960,-23.03,5.97,-44.86,50.78
12:01:50:980,-23.46,5.81,-46.24,52.17
12:01:51:000,-23.92,5.86,-45.49,51.73
12:01:51:020,-23.27,5.83,-45.92,51.81
12:01:51:040,-23.18,5.66,-45.71,51.57
12:01:51:060,-23.74,5.70,-45.51,51.64
12:01:51:080,-24.00,6.12,-45.48,51.79
12:01:51:100,-23.44,5.92,-45.18,51.24
12:01:51:120,-23.86,5.40,-45.73,51.86
12:01:51:140,-23.94,5.60,-44.97,51.25
12:01:51:160,-23.73,5.88,-45.49,51.65
12:01:51:180,-22.95,6.06,-45.40,51.23
12:01:51:200,-23.55,5.72,-45.19,51.28
12:01:51:220,-23.81,5.97,-45.18,51.42
12:01:51:240,-23.45,5.82,-45.60,51.61
12:01:51:260,-23.14,5.95,-45.08,51.02
12:01:51:280,-23.95,5.59,-45.51,51.73
12:01:51:300,-23.75,5.60,-45.62,51.73
12:01:51:320,-23.56,5.62,-45.40,51.45
12:01:51:340,-23.83,5.78,-45.18,51.40
12:01:51:360,-23.36,5.56,-45.30,51.27
12:01:51:380,-23.63,5.89,-45.60,51.70
12:01:51:400,-23.38,5.55,-45.73,51.65
12:01:51:420,-23.22,6.12,-45.18,51.16
12:01:51:440,-23.44,6.00,-45.71,51.72
12:01:51:460,-22.75,6.16,-45.92,51.62
12:01:51:480,-22.48,7.10,-45.79,51.50
12:01:51:500,-23.00,6.60,-45.59,51.49
12:01:51:520,-21.64,8.19,-46.51,51.94
12:01:51:540,-21.76,6.62,-46.02,51.34
12:01:51:560,-22.81,6.70,-46.32,52.07
