# sensor:magnetometer
# Requested Sample Rate: 80 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
12:09:46:775,-23.11,5.14,-44.99,50.84
12:09:46:785,-23.46,5.64,-45.62,51.60
12:09:46:805,-23.23,4.76,-44.69,50.59
12:09:46:815,-22.97,5.87,-45.71,51.50
12:09:46:825,-23.84,4.50,-45.53,51.59
12:09:46:835,-23.61,5.08,-45.42,51.44
12:09:46:855,-24.01,4.59,-44.58,50.84
12:09:46:865,-23.27,5.40,-44.35,50.37
12:09:46:875,-23.67,5.34,-45.09,51.20
12:09:46:885,-22.69,5.62,-45.51,51.16
12:09:46:905,-22.12,5.60,-45.30,50.72
12:09:46:915,-23.41,4.92,-44.99,50.96
12:09:46:925,-23.14,4.76,-45.43,51.21
12:09:46:935,-23.12,4.95,-44.79,50.64
12:09:46:955,-23.66,5.53,-45.08,51.21
12:09:46:965,-23.48,5.27,-45.09,51.11
12:09:46:975,-23.30,5.28,-45.52,51.41
12:09:46:985,-23.38,5.38,-44.98,50.98
12:09:47:005,-22.78,5.45,-44.57,50.35
12:09:47:015,-23.89,4.97,-44.77,50.99
12:09:47:025,-23.19,5.14,-44.57,50.50
12:09:47:035,-22.78,5.81,-45.40,51.12
12:09:47:055,-23.48,5.27,-45.09,51.11
12:09:47:065,-23.09,5.14,-44.68,50.55
12:09:47:075,-22.86,5.97,-45.82,51.56
12:09:47:085,-23.08,5.33,-44.66,50.56
12:09:47:105,-22.67,5.90,-45.40,51.08
12:09:47:115,-23.52,4.73,-44.79,50.81
12:09:47:125,-23.48,5.18,-45.09,51.10
12:09:47:135,-23.48,5.18,-44.99,51.02
12:09:47:155,-23.00,5.32,-45.31,51.09
12:09:47:165,-23.40,5.01,-44.88,50.86
12:09:47:175,-23.36,5.56,-45.19,51.17
12:09:47:185,-23.07,5.67,-45.40,51.24
12:09:47:205,-22.37,5.94,-45.19,50.77
12:09:47:215,-22.85,5.98,-45.40,51.17
12:09:47:225,-23.25,5.67,-44.87,50.86
12:09:47:235,-22.68,5.64,-45.09,50.79
12:09:47:255,-23.56,4.27,-44.91,50.89
12:09:47:265,-23.83,4.43,-44.37,50.56
12:09:47:275,-23.30,5.11,-45.10,51.02
12:09:47:285,-23.67,5.53,-45.62,51.69
12:09:47:305,-23.25,5.76,-44.97,50.95
12:09:47:315,-24.01,4.76,-45.53,51.69
12:09:47:325,-23.53,4.54,-44.80,50.81
12:09:47:335,-23.01,5.32,-45.63,51.38
12:09:47:355,-23.53,4.71,-45.53,51.47
12:09:47:365,-23.72,4.71,-44.90,50.99
12:09:47:375,-23.05,4.77,-45.21,50.97
12:09:47:385,-23.53,4.64,-45.01,51.00
12:09:47:405,-23.16,5.69,-44.76,50.72
12:09:47:415,-23.58,5.00,-44.46,50.57
12:09:47:425,-23.42,4.82,-45.10,51.05
12:09:47:435,-23.02,5.05,-45.10,50.89
12:09:47:455,-23.19,5.14,-44.57,50.50
12:09:47:465,-23.78,5.06,-44.77,50.95
12:09:47:475,-23.48,5.18,-45.09,51.10
12:09:47:485,-23.22,5.03,-45.10,50.98
12:09:47:505,-23.06,6.04,-45.92,51.74
12:09:47:515,-23.42,4.73,-45.01,50.96
12:09:47:525,-23.92,4.67,-45.32,51.46
12:09:47:535,-23.53,5.65,-44.55,50.70
12:09:47:555,-22.89,5.43,-44.88,50.67
12:09:47:565,-22.95,4.87,-45.32,51.03
12:09:47:575,-23.16,5.93,-45.92,51.77
12:09:47:585,-23.24,5.59,-44.33,50.37
12:09:47:605,-23.57,5.36,-45.30,51.34
12:09:47:615,-23.31,4.93,-45.10,51.01
12:09:47:625,-23.53,4.62,-45.12,51.09
12:09:47:635,-23.51,4.73,-44.36,50.43
12:09:47:655,-23.62,4.62,-44.69,50.76
12:09:47:665,-23.50,5.00,-44.88,50.91
12:09:47:675,-22.74,5.08,-45.42,51.05
12:09:47:685,-23.38,5.38,-45.09,51.07
12:09:47:705,-23.02,5.05,-45.10,50.89
12:09:47:715,-23.96,5.22,-44.98,51.23
12:09:47:725,-23.52,4.73,-44.79,50.81
12:09:47:735,-23.90,4.87,-45.10,51.28
12:09:47:755,-23.67,5.17,-44.35,50.53
12:09:47:765,-23.57,5.27,-44.66,50.78
12:09:47:775,-23.30,5.20,-45.20,51.12
12:09:47:785,-23.41,4.92,-45.10,51.05
12:09:47:805,-22.89,5.60,-45.73,51.44
12:09:47:815,-23.99,5.04,-45.20,51.42
12:09:47:825,-23.48,5.18,-44.88,50.92
12:09:47:835,-23.46,5.64,-45.30,51.32
12:09:47:855,-23.68,5.17,-44.77,50.91
12:09:47:865,-23.80,4.87,-45.20,51.32
12:09:47:875,-23.48,5.27,-45.20,51.21
12:09:47:885,-23.62,4.64,-44.58,50.66
12:09:47:905,-23.08,5.59,-45.30,51.15
12:09:47:915,-23.59,5.08,-45.09,51.14
12:09:47:925,-23.46,4.28,-44.59,50.57
12:09:47:935,-24.39,4.81,-45.31,51.68
12:09:47:955,-23.86,4.32,-45.54,51.60
12:09:47:965,-23.80,4.97,-45.20,51.33
12:09:47:975,-23.74,4.43,-44.80,50.89
12:09:47:985,-23.29,5.21,-44.99,50.93
12:09:48:005,-23.61,4.81,-44.68,50.76
12:09:48:015,-23.69,5.08,-45.09,51.19
12:09:48:025,-23.94,5.69,-45.29,51.54
12:09:48:035,-23.25,5.93,-45.60,51.53
12:09:48:055,-23.88,5.23,-45.30,51.47
12:09:48:065,-23.83,4.68,-45.32,51.42
12:09:48:075,-23.25,4.56,-45.12,50.96
12:09:48:085,-23.55,5.64,-44.97,51.07
12:09:48:105,-23.24,5.86,-44.97,50.96
12:09:48:115,-23.40,5.01,-44.68,50.68
12:09:48:125,-23.34,4.56,-44.69,50.62
12:09:48:135,-23.58,5.44,-45.73,51.74
12:09:48:155,-23.72,4.79,-45.10,51.18
12:09:48:165,-23.23,4.76,-44.58,50.49
12:09:48:175,-24.08,4.94,-44.99,51.27
12:09:48:185,-23.69,5.06,-45.31,51.38
12:09:48:205,-22.59,5.55,-45.09,50.74
12:09:48:215,-23.28,5.39,-44.87,50.84
12:09:48:225,-23.31,5.10,-45.74,51.59
12:09:48:235,-22.92,5.15,-45.42,51.14
12:09:48:255,-24.02,4.40,-44.80,51.02
12:09:48:265,-23.88,5.15,-44.98,51.18
12:09:48:275,-23.29,5.21,-44.99,50.93
12:09:48:285,-23.47,5.45,-45.19,51.21
12:09:48:305,-22.91,5.15,-45.10,50.85
12:09:48:315,-23.29,5.47,-45.73,51.61
12:09:48:325,-23.70,4.79,-44.99,51.08
12:09:48:335,-23.17,4.39,-44.91,50.72
12:09:48:355,-23.95,5.15,-44.24,50.57
12:09:48:365,-23.79,4.98,-44.88,51.04
12:09:48:375,-23.19,5.31,-45.31,51.18
12:09:48:385,-23.07,5.59,-45.08,50.95
12:09:48:405,-23.11,5.14,-44.88,50.74
12:09:48:415,-23.80,4.88,-44.88,51.04
12:09:48:425,-23.29,5.12,-44.57,50.55
12:09:48:435,-23.33,4.83,-45.10,51.01
12:09:48:455,-23.94,5.43,-44.33,50.68
12:09:48:465,-23.52,4.82,-44.99,51.00
12:09:48:475,-23.41,4.83,-44.90,50.86
12:09:48:485,-23.14,5.94,-45.49,51.39
12:09:48:505,-23.05,5.95,-45.29,51.16
12:09:48:515,-23.31,4.93,-44.90,50.83
12:09:48:525,-23.68,5.08,-44.77,50.90
12:09:48:535,-23.51,4.83,-44.47,50.53
12:09:48:555,-24.11,4.75,-45.31,51.54
12:09:48:565,-23.41,4.92,-45.21,51.15
12:09:48:575,-23.63,4.61,-45.21,51.22
12:09:48:585,-23.18,5.66,-45.82,51.66
12:09:48:605,-22.84,5.99,-44.65,50.51
12:09:48:615,-23.44,5.75,-44.76,50.85
12:09:48:625,-23.81,4.87,-45.42,51.52
12:09:48:635,-23.45,4.47,-44.80,50.76
12:09:48:655,-23.68,5.16,-45.09,51.19
12:09:48:665,-23.73,4.78,-45.53,51.57
12:09:48:675,-24.00,4.86,-45.10,51.32
12:09:48:685,-23.29,5.38,-45.52,51.41
12:09:48:705,-23.56,5.54,-45.30,51.36
12:09:48:715,-23.61,4.81,-44.90,50.95
12:09:48:725,-23.91,4.60,-44.58,50.80
12:09:48:735,-23.50,4.92,-44.57,50.62
12:09:48:755,-23.96,5.05,-44.46,50.75
12:09:48:765,-23.06,4.67,-45.32,51.07
12:09:48:775,-23.78,5.15,-45.20,51.33
12:09:48:785,-22.51,5.55,-45.62,51.17
12:09:48:805,-22.91,5.08,-44.57,50.37
12:09:48:815,-23.91,4.68,-44.90,51.08
12:09:48:825,-23.57,5.36,-45.30,51.34
12:09:48:835,-22.89,5.51,-45.19,50.95
12:09:48:855,-23.52,4.81,-45.32,51.29
12:09:48:865,-23.78,5.15,-45.09,51.24
12:09:48:875,-22.98,5.60,-45.51,51.29
12:09:48:885,-23.51,5.09,-45.42,51.40
12:09:48:905,-23.19,5.48,-45.52,51.38
12:09:48:915,-23.68,5.17,-44.88,51.01
12:09:48:925,-23.79,4.98,-44.88,51.04
12:09:48:935,-24.00,4.77,-44.99,51.22
12:09:48:955,-23.72,4.70,-45.10,51.17
12:09:48:965,-23.18,5.22,-44.57,50.51
12:09:48:975,-23.34,4.83,-45.53,51.39
12:09:48:985,-22.91,5.33,-45.63,51.33
12:09:49:005,-23.23,4.76,-44.90,50.77
12:09:49:015,-23.12,4.95,-44.90,50.74
12:09:49:025,-23.80,4.70,-44.58,50.75
12:09:49:035,-23.36,5.56,-44.98,50.99
12:09:49:055,-23.70,4.81,-44.57,50.71
12:09:49:065,-23.79,5.06,-44.99,51.15
12:09:49:075,-23.07,5.60,-44.98,50.86
12:09:49:085,-24.29,4.73,-44.88,51.25
12:09:49:105,-23.50,5.00,-44.88,50.91
12:09:49:115,-23.70,4.72,-44.36,50.52
12:09:49:125,-23.39,5.28,-45.09,51.07
12:09:49:135,-23.63,4.71,-45.32,51.33
12:09:49:155,-23.52,4.73,-44.68,50.71
12:09:49:165,-23.99,5.04,-45.09,51.32
12:09:49:175,-22.81,5.43,-45.63,51.30
12:09:49:185,-24.18,4.84,-44.57,50.93
12:09:49:205,-23.02,5.14,-45.52,51.27
12:09:49:215,-23.38,5.29,-44.66,50.69
12:09:49:225,-23.57,5.36,-45.09,51.16
12:09:49:235,-23.47,5.37,-45.19,51.20
12:09:49:255,-23.27,4.48,-45.23,51.06
12:09:49:265,-23.67,5.17,-44.57,50.73
12:09:49:275,-23.22,4.94,-44.99,50.87
12:09:49:285,-23.51,5.09,-45.42,51.40
12:09:49:305,-23.67,5.26,-44.88,51.01
12:09:49:315,-23.07,5.77,-45.62,51.44
12:09:49:325,-23.41,4.84,-44.47,50.49
12:09:49:335,-23.69,5.15,-45.52,51.57
12:09:49:355,-23.70,4.97,-45.42,51.47
12:09:49:365,-23.68,4.90,-44.25,50.43
12:09:49:375,-23.06,5.60,-44.76,50.66
12:09:49:385,-23.58,4.92,-44.25,50.38
12:09:49:405,-22.97,5.70,-45.19,51.01
12:09:49:415,-23.83,4.60,-45.10,51.22
12:09:49:425,-23.64,4.53,-45.32,51.32
12:09:49:435,-23.29,5.29,-45.20,51.12
12:09:49:455,-23.88,5.06,-44.57,50.81
12:09:49:465,-23.58,5.09,-44.77,50.86
12:09:49:475,-23.61,5.16,-45.73,51.72
12:09:49:485,-23.35,4.38,-44.80,50.71
12:09:49:505,-22.73,5.16,-45.42,51.05
12:09:49:515,-23.38,5.47,-45.09,51.08
12:09:49:525,-23.30,5.11,-45.10,51.02
12:09:49:535,-23.35,5.75,-45.29,51.28
12:09:49:555,-24.01,4.59,-44.90,51.12
12:09:49:565,-23.89,4.97,-44.77,50.99
12:09:49:575,-23.01,5.22,-45.42,51.18
12:09:49:585,-23.46,5.47,-44.98,51.03
12:09:49:605,-23.40,5.01,-44.99,50.96
12:09:49:615,-23.20,5.12,-45.10,50.98
12:09:49:625,-23.08,5.23,-44.46,50.36
12:09:49:635,-22.97,5.70,-45.30,51.11
12:09:49:655,-23.28,5.31,-44.66,50.64
12:09:49:665,-23.72,4.62,-44.58,50.71
12:09:49:675,-23.48,5.36,-45.52,51.50
12:09:49:685,-23.19,5.22,-44.88,50.79
12:09:49:705,-23.45,5.56,-44.44,50.56
12:09:49:715,-23.46,5.29,-44.46,50.55
12:09:49:725,-22.74,6.00,-44.65,50.47
12:09:49:735,-23.28,5.56,-45.82,51.70
12:09:49:755,-23.23,4.76,-44.79,50.68
12:09:49:765,-23.23,4.93,-45.31,51.16
12:09:49:775,-22.79,5.70,-45.73,51.41
12:09:49:785,-23.80,4.71,-44.47,50.66
12:09:49:805,-23.57,5.45,-45.19,51.26
12:09:49:815,-23.61,4.82,-44.58,50.67
12:09:49:825,-23.90,4.87,-44.99,51.18
12:09:49:835,-23.45,5.65,-44.97,51.03
12:09:49:855,-23.51,4.82,-44.68,50.71
12:09:49:865,-23.44,4.55,-44.80,50.76
12:09:49:875,-23.47,5.37,-45.19,51.20
12:09:49:885,-23.28,5.29,-44.88,50.84
12:09:49:905,-23.30,5.20,-45.41,51.30
12:09:49:915,-23.17,5.49,-44.87,50.80
12:09:49:925,-23.42,4.90,-45.42,51.34
12:09:49:935,-23.29,5.38,-45.41,51.32
12:09:49:955,-23.77,4.15,-45.02,51.07
12:09:49:965,-23.48,5.27,-45.20,51.21
12:09:49:975,-23.75,5.34,-44.87,51.05
12:09:49:985,-22.59,5.64,-45.62,51.22
12:09:50:005,-23.46,5.55,-44.98,51.03
12:09:50:015,-23.11,6.40,-45.38,51.33
12:09:50:025,-23.77,5.25,-44.87,51.05
12:09:50:035,-23.13,5.03,-45.85,51.60
12:09:50:055,-24.00,4.77,-44.79,51.03
12:09:50:065,-23.69,5.06,-45.31,51.38
12:09:50:075,-23.31,5.01,-45.31,51.20
12:09:50:085,-23.61,4.73,-44.26,50.39
12:09:50:105,-23.89,5.05,-45.31,51.47
12:09:50:115,-23.19,5.39,-45.30,51.18
12:09:50:125,-23.38,5.29,-44.77,50.79
12:09:50:135,-23.11,5.14,-45.10,50.94
12:09:50:155,-23.70,4.79,-44.99,51.08
12:09:50:165,-23.62,4.89,-45.31,51.33
12:09:50:175,-23.64,5.37,-44.35,50.54
12:09:50:185,-22.98,5.34,-44.35,50.23
12:09:50:205,-23.09,5.32,-44.88,50.76
12:09:50:215,-23.38,5.55,-45.73,51.65
12:09:50:225,-23.12,5.04,-45.31,51.12
12:09:50:235,-22.69,5.55,-44.87,50.59
12:09:50:255,-23.99,4.77,-44.57,50.84
12:09:50:265,-23.92,4.59,-45.10,51.26
12:09:50:275,-23.39,5.20,-44.99,50.97
12:09:50:285,-23.30,6.39,-45.38,51.42
12:09:50:305,-23.20,5.21,-45.09,50.98
12:09:50:315,-23.48,5.18,-44.99,51.02
12:09:50:325,-23.51,4.82,-44.68,50.71
12:09:50:335,-23.72,5.05,-46.06,52.05
12:09:50:355,-23.69,5.16,-45.31,51.39
12:09:50:365,-23.44,4.73,-45.21,51.15
12:09:50:375,-23.70,4.97,-45.42,51.47
12:09:50:385,-22.89,5.53,-44.98,50.77
12:09:50:405,-22.58,5.65,-44.98,50.65
12:09:50:415,-23.59,4.99,-44.79,50.87
12:09:50:425,-23.30,5.20,-45.41,51.30
12:09:50:435,-23.40,5.18,-45.31,51.26
12:09:50:455,-23.74,4.34,-44.69,50.79
12:09:50:465,-23.59,4.99,-44.99,51.05
12:09:50:475,-23.48,5.27,-45.41,51.39
12:09:50:485,-23.81,4.78,-45.42,51.51
12:09:50:505,-23.36,5.39,-44.66,50.69
12:09:50:515,-23.66,5.44,-44.87,51.02
12:09:50:525,-23.24,4.84,-45.42,51.25
12:09:50:535,-23.07,5.69,-45.19,51.05
12:09:50:555,-23.88,5.14,-45.20,51.38
12:09:50:565,-23.73,4.70,-45.32,51.37
12:09:50:575,-23.33,5.00,-45.74,51.59
12:09:50:585,-23.44,5.75,-44.65,50.76
12:09:50:605,-23.72,4.53,-44.58,50.70
12:09:50:615,-23.19,5.48,-45.62,51.47
12:09:50:625,-23.50,5.09,-45.09,51.10
12:09:50:635,-23.28,5.29,-44.88,50.84
12:09:50:655,-23.68,5.16,-45.09,51.19
12:09:50:665,-23.72,4.79,-45.10,51.18
12:09:50:675,-23.77,5.33,-45.30,51.43
12:09:50:685,-22.97,5.60,-44.98,50.82
12:09:50:705,-23.51,4.82,-44.90,50.91
12:09:50:715,-23.59,5.26,-45.63,51.64
12:09:50:725,-23.30,5.11,-45.20,51.11
12:09:50:735,-22.59,5.55,-45.20,50.84
12:09:50:755,-23.64,4.34,-44.91,50.94
12:09:50:765,-23.90,4.78,-44.79,50.99
12:09:50:775,-23.39,5.37,-45.62,51.54
12:09:50:785,-23.59,4.99,-44.99,51.05
12:09:50:805,-23.11,5.22,-45.20,51.03
12:09:50:815,-23.42,4.82,-45.32,51.25
12:09:50:825,-23.18,5.39,-45.20,51.08
12:09:50:835,-23.01,5.22,-45.42,51.18
12:09:50:855,-23.29,5.04,-44.25,50.26
12:09:50:865,-23.97,5.12,-45.30,51.51
12:09:50:875,-22.77,5.72,-44.76,50.54
12:09:50:885,-23.57,5.27,-44.98,51.06
12:09:50:905,-23.28,5.48,-45.30,51.22
12:09:50:915,-23.41,5.09,-45.63,51.54
12:09:50:925,-23.52,4.90,-45.31,51.29
12:09:50:935,-22.98,5.50,-45.41,51.19
12:09:50:955,-23.62,4.72,-44.90,50.95
12:09:50:965,-23.58,5.17,-44.98,51.05
12:09:50:975,-23.22,4.94,-44.79,50.69
12:09:50:985,-23.47,5.54,-45.73,51.70
12:09:51:005,-23.50,5.09,-45.09,51.10
12:09:51:015,-23.22,6.04,-44.86,50.87
12:09:51:025,-23.80,4.79,-44.79,50.94
12:09:51:035,-23.47,5.54,-45.73,51.70
12:09:51:055,-23.39,5.28,-45.30,51.25
12:09:51:065,-23.91,4.68,-44.99,51.17
12:09:51:075,-23.00,5.25,-44.77,50.61
12:09:51:085,-23.59,5.16,-45.63,51.63
12:09:51:105,-23.39,5.28,-45.09,51.07
12:09:51:115,-23.59,5.08,-45.09,51.14
12:09:51:125,-23.30,5.37,-45.84,51.70
12:09:51:135,-23.09,5.23,-44.77,50.65
12:09:51:155,-23.29,5.29,-45.30,51.21
12:09:51:165,-23.61,4.89,-45.10,51.14
12:09:51:175,-22.91,5.50,-45.93,51.62
12:09:51:185,-23.02,5.14,-45.63,51.36
12:09:51:205,-23.67,5.44,-45.30,51.40
12:09:51:215,-22.80,5.26,-44.68,50.43
12:09:51:225,-22.91,5.06,-44.79,50.56
12:09:51:235,-23.14,5.77,-44.87,50.82
12:09:51:255,-23.89,4.97,-44.77,50.99
12:09:51:265,-23.61,4.81,-44.90,50.95
12:09:51:275,-23.33,4.75,-45.01,50.91
12:09:51:285,-23.29,5.47,-45.73,51.61
12:09:51:305,-23.70,4.88,-45.10,51.19
12:09:51:315,-23.27,5.56,-45.30,51.23
12:09:51:325,-23.64,4.53,-45.21,51.22
12:09:51:335,-23.97,5.31,-45.84,52.00
12:09:51:355,-23.69,4.99,-44.68,50.82
12:09:51:365,-23.13,4.86,-45.10,50.92
12:09:51:375,-23.97,5.05,-44.77,51.04
12:09:51:385,-23.22,5.03,-45.31,51.16
12:09:51:405,-23.52,4.90,-45.31,51.29
12:09:51:415,-23.08,5.50,-44.98,50.86
12:09:51:425,-23.18,5.49,-45.19,51.08
12:09:51:435,-23.12,5.12,-45.42,51.22
12:09:51:455,-23.79,4.89,-44.36,50.57
12:09:51:465,-23.39,5.20,-44.88,50.88
12:09:51:475,-23.95,5.59,-45.40,51.63
12:09:51:485,-23.62,4.62,-44.69,50.76
12:09:51:505,-23.40,5.18,-45.31,51.26
12:09:51:515,-23.56,5.45,-44.87,50.97
12:09:51:525,-23.18,5.40,-45.09,50.99
12:09:51:535,-22.98,5.60,-45.30,51.10
12:09:51:555,-23.70,4.98,-45.20,51.28
12:09:51:565,-23.89,5.05,-45.31,51.47
12:09:51:575,-23.33,4.83,-45.21,51.10
12:09:51:585,-23.00,5.49,-45.84,51.57
12:09:51:605,-23.41,4.92,-44.99,50.96
12:09:51:615,-23.50,5.01,-44.57,50.63
12:09:51:625,-23.41,5.00,-45.42,51.34
12:09:51:635,-23.08,5.49,-45.41,51.23
12:09:51:655,-23.33,4.83,-45.21,51.10
12:09:51:665,-23.29,5.21,-44.88,50.83
12:09:51:675,-23.70,4.79,-44.99,51.08
12:09:51:685,-23.28,5.48,-45.51,51.41
12:09:51:705,-23.78,5.16,-44.88,51.05
12:09:51:715,-22.80,5.51,-45.84,51.49
12:09:51:725,-23.62,4.71,-45.10,51.13
12:09:51:735,-23.38,5.38,-44.98,50.98
12:09:51:755,-23.94,4.23,-44.69,50.87
12:09:51:765,-24.03,4.49,-45.21,51.40
12:09:51:775,-23.20,5.21,-45.09,50.98
12:09:51:785,-23.64,4.51,-45.43,51.42
12:09:51:805,-23.07,5.50,-44.87,50.75
12:09:51:815,-24.00,4.86,-45.10,51.32
12:09:51:825,-23.14,4.59,-44.58,50.44
12:09:51:835,-23.18,5.83,-46.35,52.15
12:09:51:855,-23.56,4.44,-45.43,51.37
12:09:51:865,-23.90,4.95,-45.20,51.37
12:09:51:875,-23.29,5.38,-45.52,51.41
12:09:51:885,-23.38,5.29,-44.88,50.88
12:09:51:905,-22.66,6.00,-45.40,51.09
12:09:51:915,-23.61,4.99,-45.10,51.15
12:09:51:925,-23.45,4.55,-45.12,51.05
12:09:51:935,-23.03,4.95,-45.42,51.17
12:09:51:955,-23.51,4.82,-44.68,50.71
12:09:51:965,-23.25,4.75,-45.64,51.44
12:09:51:975,-23.58,5.26,-45.30,51.34
12:09:51:985,-23.29,5.29,-45.41,51.31
12:09:52:005,-23.38,5.38,-45.09,51.07
12:09:52:015,-23.39,5.37,-45.30,51.26
12:09:52:025,-24.18,4.93,-44.88,51.22
12:09:52:035,-23.61,4.81,-44.68,50.76
12:09:52:055,-23.73,4.53,-44.90,50.98
12:09:52:065,-23.72,4.71,-45.01,51.09
12:09:52:075,-22.74,4.90,-44.79,50.47
12:09:52:085,-23.46,5.55,-45.19,51.22
12:09:52:105,-22.94,6.15,-45.60,51.42
12:09:52:115,-23.51,4.92,-44.79,50.82
12:09:52:125,-23.40,5.27,-45.63,51.55
12:09:52:135,-22.96,5.71,-44.65,50.53
12:09:52:155,-23.51,4.83,-44.47,50.53
12:09:52:165,-23.68,5.09,-44.57,50.72
12:09:52:175,-23.11,5.21,-45.52,51.31
12:09:52:185,-23.67,5.26,-44.77,50.92
12:09:52:205,-23.08,5.59,-45.41,51.24
12:09:52:215,-23.20,5.29,-45.41,51.27
12:09:52:225,-23.59,4.99,-44.99,51.05
12:09:52:235,-23.13,4.68,-44.69,50.54
12:09:52:255,-23.52,4.64,-44.79,50.80
12:09:52:265,-23.89,4.95,-45.10,51.28
12:09:52:275,-23.34,4.65,-45.01,50.91
12:09:52:285,-23.48,5.27,-45.20,51.21
12:09:52:305,-23.31,4.93,-44.99,50.91
12:09:52:315,-24.13,4.47,-45.43,51.64
12:09:52:325,-23.68,5.17,-44.88,51.01
12:09:52:335,-23.88,5.14,-45.20,51.38
12:09:52:355,-23.91,4.86,-45.53,51.66
12:09:52:365,-24.23,4.20,-44.48,50.83
12:09:52:375,-23.02,5.22,-45.74,51.47
12:09:52:385,-23.40,5.01,-44.88,50.86
12:09:52:405,-23.39,5.28,-44.98,50.97
12:09:52:415,-23.02,4.88,-44.68,50.50
12:09:52:425,-23.70,4.71,-44.68,50.79
12:09:52:435,-23.47,5.28,-44.88,50.93
12:09:52:455,-23.78,5.25,-45.20,51.34
12:09:52:465,-23.01,5.15,-44.99,50.80
12:09:52:475,-23.25,5.75,-45.40,51.33
12:09:52:485,-23.22,5.11,-45.52,51.35
12:09:52:505,-22.95,5.97,-45.29,51.12
12:09:52:515,-23.85,5.60,-45.51,51.68
12:09:52:525,-23.18,5.83,-46.25,52.06
12:09:52:535,-22.97,5.95,-46.14,51.89
12:09:52:555,-23.38,5.55,-45.73,51.65
12:09:52:565,-22.88,5.70,-45.51,51.25
12:09:52:575,-22.97,6.97,-45.79,51.70
12:09:52:585,-22.86,5.88,-45.29,51.07
12:09:52:605,-23.06,5.78,-45.08,50.96
12:09:52:615,-23.88,5.15,-44.88,51.10
12:09:52:625,-24.03,5.42,-44.33,50.72
12:09:52:635,-23.18,5.40,-45.09,50.99
12:09:52:655,-23.53,4.54,-44.80,50.81
12:09:52:665,-23.91,4.68,-44.79,50.99
12:09:52:675,-23.22,4.86,-44.79,50.68
12:09:52:685,-23.85,5.42,-45.08,51.29
12:09:52:705,-23.59,5.09,-44.99,51.06
12:09:52:715,-23.12,4.87,-44.68,50.54
12:09:52:725,-23.73,4.70,-45.32,51.37
12:09:52:735,-23.96,5.32,-45.19,51.42
12:09:52:755,-23.53,4.54,-45.01,50.99
12:09:52:765,-23.51,4.82,-44.68,50.71
12:09:52:775,-23.75,4.25,-44.91,50.98
12:09:52:785,-23.50,4.92,-44.68,50.72
12:09:52:805,-23.28,5.48,-45.09,51.04
12:09:52:815,-23.64,4.53,-45.12,51.14
12:09:52:825,-23.59,4.90,-44.57,50.67
12:09:52:835,-23.19,5.31,-45.20,51.08
12:09:52:855,-23.22,5.11,-45.31,51.17
12:09:52:865,-23.52,4.72,-44.90,50.90
12:09:52:875,-23.41,5.10,-45.42,51.35
12:09:52:885,-22.97,5.70,-45.30,51.11
12:09:52:905,-23.45,5.48,-44.44,50.55
12:09:52:915,-23.59,4.90,-44.57,50.67
12:09:52:925,-23.33,4.75,-44.90,50.82
12:09:52:935,-23.50,5.27,-45.52,51.50
12:09:52:955,-23.68,4.99,-44.57,50.71
12:09:52:965,-23.73,4.44,-44.48,50.61
12:09:52:975,-23.51,5.09,-45.42,51.40
12:09:52:985,-23.19,5.39,-45.30,51.18
12:09:53:005,-23.38,5.38,-45.20,51.17
12:09:53:015,-23.29,5.12,-44.77,50.73
12:09:53:025,-23.50,5.00,-44.88,50.91
12:09:53:035,-23.01,5.23,-45.20,50.99
12:09:53:055,-23.96,5.14,-44.77,51.04
12:09:53:065,-23.53,4.72,-45.32,51.29
12:09:53:075,-23.38,5.38,-44.87,50.88
12:09:53:085,-23.59,5.08,-45.20,51.24
12:09:53:105,-23.05,4.86,-45.53,51.26
12:09:53:115,-23.16,5.76,-45.29,51.19
12:09:53:125,-23.01,5.15,-44.88,50.70
12:09:53:135,-23.50,5.09,-45.31,51.29
12:09:53:155,-23.59,4.99,-44.79,50.87
12:09:53:165,-23.50,5.00,-44.68,50.73
12:09:53:175,-23.13,4.94,-45.21,51.03
12:09:53:185,-22.73,5.08,-45.21,50.86
12:09:53:205,-22.97,5.70,-45.30,51.11
12:09:53:215,-23.83,4.60,-45.01,51.13
12:09:53:225,-23.59,4.99,-44.79,50.87
12:09:53:235,-23.31,4.93,-45.10,51.01
12:09:53:255,-24.01,4.76,-45.21,51.41
12:09:53:265,-23.63,4.54,-44.58,50.66
12:09:53:275,-23.45,4.62,-45.75,51.62
12:09:53:285,-23.34,5.66,-44.55,50.61
12:09:53:305,-23.16,5.86,-45.40,51.30
12:09:53:315,-23.17,5.58,-45.30,51.18
12:09:53:325,-23.73,4.53,-44.69,50.80
12:09:53:335,-23.41,5.01,-45.10,51.06
12:09:53:355,-23.50,5.09,-45.31,51.29
12:09:53:365,-23.62,4.71,-45.10,51.13
12:09:53:375,-23.28,5.22,-44.35,50.36
12:09:53:385,-22.92,6.33,-45.27,51.14
12:09:53:405,-23.72,5.05,-46.15,52.14
12:09:53:415,-23.13,5.11,-45.95,51.69
12:09:53:425,-23.47,5.37,-44.87,50.92
12:09:53:435,-23.52,4.72,-44.90,50.90
