# sensor:magnetometer
# Requested Sample Rate: 75 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
12:04:07:853,-23.64,5.71,-45.29,51.41
12:04:07:873,-23.28,5.48,-45.09,51.04
12:04:07:883,-23.17,5.49,-44.87,50.80
12:04:07:893,-22.78,5.89,-45.71,51.41
12:04:07:913,-23.79,5.06,-44.99,51.15
12:04:07:923,-23.74,5.61,-44.97,51.16
12:04:07:933,-23.52,5.73,-44.54,50.70
12:04:07:953,-23.44,5.83,-44.97,51.04
12:04:07:963,-23.27,5.58,-44.87,50.85
12:04:07:973,-23.79,5.15,-45.52,51.62
12:04:07:993,-23.13,6.04,-45.18,51.11
12:04:08:003,-23.24,6.01,-45.81,51.72
12:04:08:013,-23.25,5.84,-45.51,51.44
12:04:08:033,-23.97,5.04,-44.88,51.13
12:04:08:043,-23.75,5.43,-44.98,51.16
12:04:08:053,-23.79,6.16,-45.07,51.33
12:04:08:073,-23.74,5.53,-44.76,50.97
12:04:08:083,-23.24,5.67,-44.65,50.66
12:04:08:093,-22.95,6.05,-45.49,51.31
12:04:08:113,-23.48,5.27,-45.30,51.30
12:04:08:123,-23.48,5.53,-46.04,51.98
12:04:08:133,-23.16,5.59,-44.76,50.71
12:04:08:153,-23.02,6.42,-45.59,51.48
12:04:08:163,-23.55,5.81,-45.40,51.47
12:04:08:173,-23.77,5.42,-45.41,51.54
12:04:08:193,-22.47,5.92,-45.51,51.10
12:04:08:203,-22.83,6.09,-44.75,50.60
12:04:08:213,-23.44,5.92,-45.40,51.43
12:04:08:233,-23.16,5.77,-45.19,51.10
12:04:08:243,-23.67,5.34,-45.30,51.39
12:04:08:253,-23.27,5.66,-45.40,51.32
12:04:08:273,-23.55,5.72,-45.29,51.36
12:04:08:283,-23.95,5.42,-44.76,51.05
12:04:08:293,-23.05,6.05,-45.40,51.27
12:04:08:313,-23.34,5.84,-44.86,50.90
12:04:08:323,-24.13,5.58,-45.08,51.43
12:04:08:333,-23.95,5.59,-45.51,51.73
12:04:08:353,-23.16,5.77,-45.19,51.10
12:04:08:363,-23.16,5.67,-44.98,50.91
12:04:08:373,-23.72,5.89,-45.18,51.36
12:04:08:393,-23.83,5.80,-44.97,51.22
12:04:08:403,-23.29,6.66,-45.69,51.71
12:04:08:413,-23.25,5.93,-45.92,51.81
12:04:08:433,-23.58,5.43,-45.82,51.82
12:04:08:443,-23.69,6.17,-44.85,51.10
12:04:08:453,-23.44,5.83,-45.18,51.23
12:04:08:473,-23.77,5.33,-45.30,51.43
12:04:08:483,-23.77,5.50,-45.82,51.91
12:04:08:493,-22.86,5.88,-45.51,51.26
12:04:08:513,-24.02,5.76,-45.29,51.59
12:04:08:523,-23.85,5.42,-44.98,51.20
12:04:08:533,-23.62,6.08,-45.49,51.62
12:04:08:553,-23.68,6.26,-44.96,51.20
12:04:08:563,-23.36,6.66,-45.05,51.19
12:04:08:573,-23.63,5.72,-45.08,51.22
12:04:08:593,-23.45,5.90,-45.81,51.80
12:04:08:603,-23.05,5.95,-45.40,51.26
12:04:08:613,-23.18,5.66,-45.71,51.57
12:04:08:633,-23.79,5.15,-45.41,51.52
12:04:08:643,-23.99,5.04,-45.09,51.32
12:04:08:653,-22.52,6.56,-45.48,51.17
12:04:08:673,-23.95,5.50,-45.08,51.34
12:04:08:683,-23.25,5.66,-45.08,51.04
12:04:08:693,-23.63,5.89,-45.40,51.52
12:04:08:713,-23.84,5.51,-44.87,51.11
12:04:08:723,-23.36,5.73,-45.51,51.47
12:04:08:733,-23.34,6.10,-45.81,51.77
12:04:08:753,-22.64,6.01,-44.65,50.43
12:04:08:763,-23.55,5.81,-45.40,51.47
12:04:08:773,-23.45,5.65,-45.08,51.13
12:04:08:793,-23.72,5.98,-45.07,51.28
12:04:08:803,-23.20,6.58,-45.91,51.86
12:04:08:813,-23.53,5.90,-45.18,51.28
12:04:08:833,-23.01,6.25,-44.86,50.80
12:04:08:843,-23.47,5.45,-45.30,51.31
12:04:08:853,-23.61,6.00,-44.86,51.05
12:04:08:873,-23.58,5.27,-45.09,51.16
12:04:08:883,-23.57,5.27,-44.55,50.68
12:04:08:893,-23.46,5.81,-46.03,51.99
12:04:08:913,-23.80,5.98,-44.86,51.13
12:04:08:923,-23.33,5.94,-44.86,50.91
12:04:08:933,-23.24,5.86,-44.97,50.96
12:04:08:953,-23.01,5.23,-45.31,51.09
12:04:08:963,-23.47,5.71,-46.14,52.08
12:04:08:973,-23.50,5.27,-45.52,51.50
12:04:08:993,-23.25,5.84,-45.60,51.52
12:04:09:003,-22.92,6.50,-46.02,51.82
12:04:09:013,-23.48,5.44,-45.73,51.69
12:04:09:033,-22.89,5.60,-45.73,51.44
12:04:09:043,-23.45,5.82,-45.60,51.61
12:04:09:053,-23.27,5.65,-45.62,51.52
12:04:09:073,-24.14,5.56,-45.82,52.09
12:04:09:083,-23.68,5.34,-45.52,51.59
12:04:09:093,-23.25,5.66,-45.08,51.04
12:04:09:113,-23.36,5.48,-44.66,50.70
12:04:09:123,-23.74,5.70,-45.29,51.45
12:04:09:133,-22.85,5.98,-45.08,50.89
12:04:09:153,-23.13,6.04,-45.07,51.02
12:04:09:163,-23.66,5.80,-45.92,51.98
12:04:09:173,-23.19,5.22,-44.88,50.79
12:04:09:193,-23.74,4.50,-45.54,51.56
12:04:09:203,-23.06,5.95,-45.60,51.45
12:04:09:213,-23.88,5.15,-44.88,51.10
12:04:09:233,-23.39,5.37,-45.52,51.46
12:04:09:243,-23.46,5.64,-45.51,51.51
12:04:09:253,-23.25,5.76,-45.08,51.05
12:04:09:273,-23.47,5.45,-45.30,51.31
12:04:09:283,-23.47,5.37,-44.87,50.92
12:04:09:293,-22.95,6.23,-45.92,51.71
12:04:09:313,-23.63,5.47,-44.13,50.35
12:04:09:323,-23.34,5.76,-44.65,50.71
12:04:09:333,-23.11,6.23,-44.75,50.75
12:04:09:353,-23.53,5.99,-45.70,51.75
12:04:09:363,-23.25,5.76,-45.08,51.05
12:04:09:373,-23.58,5.43,-46.04,52.01
12:04:09:393,-23.62,5.82,-44.86,51.03
12:04:09:403,-22.84,6.08,-44.97,50.80
12:04:09:413,-23.73,5.80,-45.18,51.36
12:04:09:433,-23.53,5.99,-45.81,51.85
12:04:09:443,-23.23,6.03,-45.29,51.25
12:04:09:453,-23.83,5.78,-45.29,51.50
12:04:09:473,-23.45,5.90,-45.81,51.80
12:04:09:483,-23.57,5.37,-44.87,50.97
12:04:09:493,-23.33,6.10,-45.60,51.59
12:04:09:513,-23.80,5.14,-45.95,52.00
12:04:09:523,-23.53,5.82,-45.29,51.37
12:04:09:533,-23.03,5.97,-44.76,50.69
12:04:09:553,-23.16,5.93,-45.92,51.77
12:04:09:563,-24.07,5.11,-45.30,51.55
12:04:09:573,-23.55,5.55,-44.55,50.70
12:04:09:593,-23.17,5.93,-46.14,51.97
12:04:09:603,-23.89,5.14,-45.63,51.76
12:04:09:613,-23.52,6.09,-45.38,51.48
12:04:09:633,-23.75,5.44,-44.76,50.97
12:04:09:643,-23.55,5.81,-45.49,51.55
12:04:09:653,-23.13,6.22,-45.59,51.50
12:04:09:673,-23.56,5.54,-44.98,51.08
12:04:09:683,-23.94,5.59,-45.19,51.44
12:04:09:693,-23.27,5.83,-46.14,52.00
12:04:09:713,-23.48,5.36,-45.41,51.40
12:04:09:723,-23.48,5.37,-45.30,51.31
12:04:09:733,-23.16,5.67,-45.08,50.99
12:04:09:753,-23.70,6.08,-45.27,51.46
12:04:09:763,-23.73,5.80,-45.40,51.55
12:04:09:773,-23.33,5.93,-45.08,51.10
12:04:09:793,-23.17,5.66,-45.62,51.47
12:04:09:803,-23.64,5.80,-45.82,51.89
12:04:09:813,-24.06,5.31,-45.09,51.38
12:04:09:833,-23.09,5.56,-46.25,51.99
12:04:09:843,-23.56,5.54,-45.40,51.44
12:04:09:853,-23.41,6.20,-45.18,51.26
12:04:09:873,-23.96,5.40,-45.51,51.71
12:04:09:883,-23.29,5.38,-45.41,51.32
12:04:09:893,-22.86,5.88,-45.51,51.26
12:04:09:913,-23.30,5.20,-45.31,51.22
12:04:09:923,-23.44,5.75,-44.87,50.95
12:04:09:933,-23.56,5.54,-44.98,51.08
12:04:09:953,-23.67,5.44,-45.30,51.40
12:04:09:963,-23.99,5.04,-45.09,51.32
12:04:09:973,-23.46,5.55,-45.08,51.12
12:04:09:993,-23.70,5.99,-44.86,51.09
12:04:10:003,-23.86,5.23,-44.98,51.19
12:04:10:013,-23.58,5.36,-45.41,51.45
12:04:10:033,-23.53,5.82,-45.18,51.27
12:04:10:043,-23.77,5.42,-45.41,51.54
12:04:10:053,-23.48,5.54,-45.93,51.89
12:04:10:073,-23.16,5.94,-45.60,51.49
12:04:10:083,-23.01,5.23,-45.31,51.09
12:04:10:093,-22.77,5.98,-45.82,51.51
12:04:10:113,-23.57,5.27,-44.98,51.06
12:04:10:123,-23.74,5.70,-45.29,51.45
12:04:10:133,-23.39,6.47,-45.48,51.55
12:04:10:153,-23.70,6.08,-44.96,51.19
12:04:10:163,-23.38,5.38,-44.98,50.98
12:04:10:173,-23.56,5.62,-45.40,51.45
12:04:10:193,-23.48,5.44,-45.84,51.79
12:04:10:203,-23.13,5.95,-44.97,50.92
12:04:10:213,-23.69,5.08,-45.09,51.19
12:04:10:233,-22.67,5.90,-45.29,50.99
12:04:10:243,-23.45,5.73,-45.19,51.23
12:04:10:253,-23.23,6.11,-45.49,51.45
12:04:10:273,-23.83,5.78,-45.40,51.59
12:04:10:283,-23.46,5.64,-45.40,51.41
12:04:10:293,-23.52,5.92,-44.97,51.09
12:04:10:313,-23.74,5.70,-45.60,51.73
12:04:10:323,-23.66,5.53,-45.40,51.49
12:04:10:333,-23.35,5.75,-45.29,51.28
12:04:10:353,-23.28,5.39,-44.77,50.75
12:04:10:363,-23.42,5.76,-44.33,50.47
12:04:10:373,-23.16,5.86,-45.29,51.20
12:04:10:393,-23.01,6.42,-45.38,51.29
12:04:10:403,-23.46,5.47,-44.87,50.93
12:04:10:413,-23.74,5.54,-44.55,50.79
12:04:10:433,-23.84,5.69,-45.51,51.69
12:04:10:443,-23.47,5.54,-45.82,51.78
12:04:10:453,-22.83,6.26,-45.18,51.00
12:04:10:473,-23.39,5.37,-45.52,51.46
12:04:10:483,-24.13,5.49,-44.87,51.24
12:04:10:493,-23.40,6.30,-45.07,51.17
12:04:10:513,-23.80,4.97,-45.20,51.33
12:04:10:523,-23.45,5.73,-45.19,51.23
12:04:10:533,-22.86,5.88,-45.29,51.07
12:04:10:553,-23.40,6.55,-46.01,52.03
12:04:10:563,-22.96,5.71,-44.65,50.53
12:04:10:573,-23.36,5.56,-45.30,51.27
12:04:10:593,-23.44,5.83,-44.86,50.95
12:04:10:603,-23.55,5.72,-45.40,51.46
12:04:10:613,-23.46,5.47,-44.98,51.03
12:04:10:633,-23.99,5.88,-44.22,50.65
12:04:10:643,-23.47,5.64,-45.71,51.70
12:04:10:653,-23.25,5.66,-45.08,51.04
12:04:10:673,-23.66,5.53,-45.30,51.40
12:04:10:683,-23.38,5.38,-45.20,51.17
12:04:10:693,-22.75,6.16,-45.60,51.34
12:04:10:713,-23.39,5.37,-45.30,51.26
12:04:10:723,-23.64,5.54,-44.87,51.02
12:04:10:733,-23.09,6.50,-45.16,51.14
12:04:10:753,-23.63,5.81,-45.18,51.31
12:04:10:763,-23.96,5.40,-45.51,51.71
12:04:10:773,-23.55,5.64,-44.97,51.07
12:04:10:793,-23.72,6.06,-45.59,51.75
12:04:10:803,-23.13,6.05,-44.97,50.93
12:04:10:813,-23.64,5.45,-44.44,50.64
12:04:10:833,-23.24,6.11,-45.70,51.63
12:04:10:843,-23.66,5.53,-45.19,51.30
12:04:10:853,-23.50,6.45,-45.91,51.97
12:04:10:873,-23.86,5.32,-45.19,51.38
12:04:10:883,-23.55,5.55,-44.65,50.78
12:04:10:893,-24.02,5.84,-45.71,51.97
12:04:10:913,-23.75,5.51,-45.30,51.45
12:04:10:923,-23.72,4.97,-45.63,51.66
12:04:10:933,-23.86,5.33,-45.09,51.29
12:04:10:953,-23.51,6.10,-44.96,51.10
12:04:10:963,-23.19,5.48,-45.93,51.75
12:04:10:973,-23.48,5.37,-45.30,51.31
12:04:10:993,-23.06,5.94,-45.82,51.64
12:04:11:003,-24.11,5.94,-45.27,51.64
12:04:11:013,-23.85,5.50,-45.30,51.49
12:04:11:033,-23.67,5.34,-45.19,51.29
12:04:11:043,-23.77,5.51,-45.71,51.82
12:04:11:053,-23.08,6.43,-44.42,50.47
12:04:11:073,-23.67,5.34,-45.19,51.29
12:04:11:083,-23.75,5.70,-45.71,51.83
12:04:11:093,-23.07,5.86,-45.71,51.54
12:04:11:113,-23.85,5.60,-45.51,51.68
12:04:11:123,-23.78,5.33,-45.52,51.63
12:04:11:133,-22.57,5.92,-45.29,50.94
12:04:11:153,-23.01,6.42,-45.38,51.29
12:04:11:163,-23.24,6.20,-46.02,51.93
12:04:11:173,-23.52,6.00,-45.07,51.19
12:04:11:193,-23.19,6.49,-45.27,51.28
12:04:11:203,-23.11,6.32,-44.96,50.94
12:04:11:213,-23.44,5.92,-45.40,51.43
12:04:11:233,-23.23,6.20,-45.81,51.74
12:04:11:243,-23.41,6.11,-44.86,50.97
12:04:11:253,-22.80,6.53,-45.27,51.11
12:04:11:273,-23.44,5.83,-44.86,50.95
12:04:11:283,-23.16,5.76,-45.29,51.19
12:04:11:293,-23.47,5.62,-45.82,51.79
12:04:11:313,-23.08,5.59,-45.41,51.24
12:04:11:323,-23.83,5.70,-44.76,51.03
12:04:11:333,-23.44,5.90,-45.60,51.61
12:04:11:353,-23.64,5.62,-45.19,51.31
12:04:11:363,-23.08,5.42,-44.88,50.76
12:04:11:373,-23.86,5.32,-45.30,51.48
12:04:11:393,-23.48,6.64,-45.80,51.90
12:04:11:403,-23.83,5.78,-45.29,51.50
12:04:11:413,-23.46,5.55,-44.98,51.03
12:04:11:433,-23.33,6.03,-45.18,51.20
12:04:11:443,-23.51,4.99,-45.31,51.29
12:04:11:453,-23.25,6.01,-45.92,51.82
12:04:11:473,-23.56,5.62,-45.40,51.45
12:04:11:483,-23.91,5.95,-45.49,51.74
12:04:11:493,-23.39,5.45,-45.73,51.65
12:04:11:513,-23.47,5.45,-45.19,51.21
12:04:11:523,-23.52,6.00,-45.29,51.38
12:04:11:533,-23.67,5.34,-45.30,51.39
12:04:11:553,-23.23,6.04,-44.97,50.97
12:04:11:563,-23.46,5.55,-44.98,51.03
12:04:11:573,-23.27,5.66,-45.40,51.32
12:04:11:593,-23.03,5.88,-44.65,50.59
12:04:11:603,-22.52,5.45,-45.73,51.26
12:04:11:613,-23.27,5.58,-44.98,50.95
12:04:11:633,-23.13,6.12,-45.49,51.40
12:04:11:643,-23.30,6.38,-45.48,51.50
12:04:11:653,-23.05,6.04,-45.71,51.55
12:04:11:673,-23.72,6.06,-45.49,51.66
12:04:11:683,-23.63,5.81,-45.18,51.31
12:04:11:693,-23.09,6.42,-44.96,50.95
12:04:11:713,-23.67,5.17,-44.35,50.53
12:04:11:723,-23.29,5.21,-44.88,50.83
12:04:11:733,-23.28,5.65,-45.71,51.61
12:04:11:753,-23.06,5.77,-45.29,51.15
12:04:11:763,-23.50,5.17,-45.41,51.39
12:04:11:773,-23.95,5.40,-45.08,51.33
12:04:11:793,-22.18,6.31,-46.24,51.67
12:04:11:803,-23.41,6.11,-45.07,51.15
12:04:11:813,-23.25,5.93,-45.60,51.53
12:04:11:833,-23.38,5.29,-44.88,50.88
12:04:11:843,-23.69,6.26,-45.38,51.58
12:04:11:853,-22.90,6.61,-45.16,51.07
12:04:11:873,-23.78,5.23,-45.52,51.62
12:04:11:883,-23.27,5.75,-45.62,51.53
12:04:11:893,-23.44,5.92,-45.29,51.33
12:04:11:913,-23.45,5.65,-44.76,50.85
12:04:11:923,-24.13,5.58,-45.19,51.53
12:04:11:933,-23.12,6.22,-45.27,51.21
12:04:11:953,-23.02,6.32,-45.38,51.28
12:04:11:963,-23.45,5.73,-45.29,51.32
12:04:11:973,-23.92,6.04,-45.92,52.13
12:04:11:993,-22.98,6.87,-45.79,51.69
12:04:12:003,-23.45,5.73,-45.08,51.14
12:04:12:013,-22.94,6.06,-45.18,51.03
12:04:12:033,-23.81,5.88,-45.07,51.31
12:04:12:043,-23.47,5.45,-45.30,51.31
12:04:12:053,-23.02,6.32,-45.59,51.46
12:04:12:073,-23.62,5.82,-44.54,50.75
12:04:12:083,-23.75,5.51,-45.40,51.53
12:04:12:093,-23.06,7.05,-45.36,51.37
12:04:12:113,-23.66,5.61,-45.62,51.69
12:04:12:123,-23.72,5.72,-44.44,50.70
12:04:12:133,-23.20,5.29,-45.41,51.27
12:04:12:153,-23.14,6.03,-45.71,51.59
12:04:12:163,-23.63,5.81,-45.40,51.51
12:04:12:173,-23.84,5.51,-44.98,51.21
12:04:12:193,-22.84,6.16,-45.38,51.18
12:04:12:203,-23.16,5.67,-45.08,50.99
12:04:12:213,-22.98,5.42,-45.09,50.90
12:04:12:233,-23.23,6.11,-45.49,51.45
12:04:12:243,-23.96,5.40,-45.30,51.53
12:04:12:253,-23.59,6.10,-44.64,50.86
12:04:12:273,-23.52,4.64,-44.69,50.71
12:04:12:283,-23.28,5.48,-45.19,51.13
12:04:12:293,-23.80,6.06,-45.18,51.42
12:04:12:313,-23.41,5.01,-45.10,51.06
12:04:12:323,-23.55,5.55,-44.65,50.78
12:04:12:333,-23.33,6.03,-45.07,51.10
12:04:12:353,-23.42,6.01,-44.97,51.06
12:04:12:363,-23.77,5.25,-44.98,51.14
12:04:12:373,-23.78,5.15,-45.20,51.33
12:04:12:393,-23.13,6.05,-44.86,50.83
12:04:12:403,-23.67,5.44,-45.30,51.40
12:04:12:413,-23.25,5.84,-45.29,51.24
12:04:12:433,-23.95,5.49,-45.40,51.62
12:04:12:443,-23.45,5.56,-44.66,50.75
12:04:12:453,-23.31,6.28,-45.70,51.69
12:04:12:473,-23.84,5.60,-45.08,51.30
12:04:12:483,-23.59,5.09,-44.99,51.06
12:04:12:493,-22.85,6.06,-45.49,51.27
12:04:12:513,-23.36,5.73,-45.71,51.66
12:04:12:523,-23.57,5.44,-45.41,51.45
12:04:12:533,-23.73,5.71,-45.08,51.26
12:04:12:553,-23.27,5.92,-46.24,52.10
12:04:12:563,-23.25,5.75,-45.40,51.33
12:04:12:573,-23.08,5.67,-45.62,51.44
12:04:12:593,-23.55,5.72,-45.08,51.18
12:04:12:603,-22.52,6.47,-45.27,50.98
12:04:12:613,-23.23,5.94,-44.86,50.86
12:04:12:633,-22.94,5.98,-44.97,50.83
12:04:12:643,-23.38,5.21,-44.57,50.59
12:04:12:653,-23.53,5.82,-45.29,51.37
12:04:12:673,-23.68,5.25,-45.30,51.38
12:04:12:683,-23.66,5.53,-45.30,51.40
12:04:12:693,-22.84,6.16,-45.49,51.28
12:04:12:713,-23.81,5.80,-44.75,51.02
12:04:12:723,-23.35,5.66,-44.87,50.90
12:04:12:733,-23.14,5.94,-45.49,51.39
12:04:12:753,-23.52,6.09,-45.70,51.76
12:04:12:763,-23.38,5.64,-45.93,51.85
12:04:12:773,-23.63,5.81,-44.97,51.13
12:04:12:793,-23.34,6.01,-45.60,51.58
12:04:12:803,-23.62,5.90,-45.18,51.32
12:04:12:813,-23.16,5.94,-45.60,51.49
12:04:12:833,-23.61,6.00,-44.75,50.95
12:04:12:843,-23.73,5.62,-44.54,50.78
12:04:12:853,-23.42,6.19,-45.91,51.91
12:04:12:873,-23.55,5.64,-45.19,51.27
12:04:12:883,-23.63,5.81,-44.97,51.13
12:04:12:893,-23.52,6.09,-45.38,51.48
12:04:12:913,-23.13,5.87,-44.65,50.63
12:04:12:923,-23.45,5.55,-44.87,50.93
12:04:12:933,-23.88,5.32,-45.73,51.86
12:04:12:953,-23.19,6.66,-46.01,51.95
12:04:12:963,-23.74,5.78,-45.71,51.83
12:04:12:973,-23.40,5.01,-44.57,50.59
12:04:12:993,-23.44,5.75,-44.76,50.85
12:04:13:003,-23.22,6.21,-45.38,51.35
12:04:13:013,-23.63,5.89,-45.29,51.42
12:04:13:033,-23.67,5.26,-44.77,50.92
12:04:13:043,-23.86,5.23,-45.09,51.28
12:04:13:053,-22.91,6.43,-45.07,50.96
12:04:13:073,-23.29,5.29,-45.41,51.31
12:04:13:083,-23.47,5.37,-44.98,51.02
12:04:13:093,-22.96,5.87,-45.40,51.21
12:04:13:113,-23.47,5.72,-46.03,51.99
12:04:13:123,-23.86,5.15,-44.66,50.90
12:04:13:133,-23.84,5.78,-45.49,51.69
12:04:13:153,-23.16,5.94,-45.82,51.68
12:04:13:163,-23.45,5.56,-44.76,50.84
12:04:13:173,-23.44,5.83,-44.97,51.04
12:04:13:193,-23.34,5.83,-45.18,51.18
12:04:13:203,-23.09,6.50,-45.27,51.24
12:04:13:213,-23.57,5.44,-45.51,51.54
12:04:13:233,-23.20,6.22,-44.75,50.79
12:04:13:243,-23.44,5.83,-44.97,51.04
12:04:13:253,-23.56,5.54,-45.08,51.16
12:04:13:273,-23.68,5.25,-45.41,51.48
12:04:13:283,-24.06,5.48,-45.71,51.95
12:04:13:293,-23.28,5.56,-45.73,51.61
12:04:13:313,-23.94,5.69,-45.18,51.44
12:04:13:323,-23.84,5.77,-45.92,52.06
12:04:13:333,-23.55,5.64,-44.97,51.07
12:04:13:353,-23.53,5.90,-45.49,51.56
12:04:13:363,-23.55,5.55,-44.87,50.98
12:04:13:373,-23.94,5.60,-44.97,51.25
12:04:13:393,-23.46,5.64,-45.30,51.32
12:04:13:403,-23.25,5.75,-45.40,51.33
12:04:13:413,-22.81,6.44,-45.38,51.20
12:04:13:433,-23.34,5.93,-45.29,51.29
12:04:13:443,-22.95,5.81,-44.44,50.36
12:04:13:453,-23.17,5.50,-44.77,50.71
12:04:13:473,-23.20,5.29,-45.63,51.46
12:04:13:483,-23.64,5.62,-45.19,51.31
12:04:13:493,-23.42,6.00,-45.38,51.42
12:04:13:513,-23.45,5.65,-44.97,51.03
12:04:13:523,-23.74,5.61,-45.08,51.26
12:04:13:533,-23.05,6.14,-45.70,51.55
12:04:13:553,-23.01,6.59,-45.80,51.68
12:04:13:563,-22.53,6.47,-45.49,51.18
12:04:13:573,-23.64,5.62,-45.08,51.21
12:04:13:593,-23.06,5.87,-45.40,51.25
12:04:13:603,-23.19,6.67,-45.69,51.67
12:04:13:613,-23.58,5.36,-45.41,51.45
12:04:13:633,-23.44,5.82,-45.29,51.32
12:04:13:643,-23.23,5.94,-44.97,50.96
12:04:13:653,-23.74,5.61,-45.08,51.26
12:04:13:673,-23.88,5.32,-45.51,51.66
12:04:13:683,-23.56,5.62,-45.40,51.45
12:04:13:693,-23.45,5.73,-45.40,51.42
12:04:13:713,-23.25,5.76,-45.08,51.05
12:04:13:723,-23.57,5.44,-45.30,51.35
12:04:13:733,-23.56,5.71,-45.82,51.84
12:04:13:753,-23.55,5.72,-45.29,51.36
12:04:13:763,-23.68,5.17,-44.88,51.01
12:04:13:773,-23.97,5.31,-45.73,51.90
12:04:13:793,-23.56,5.54,-45.30,51.36
12:04:13:803,-23.17,5.59,-44.98,50.90
12:04:13:813,-23.75,5.43,-44.98,51.16
12:04:13:833,-23.12,6.23,-45.07,51.03
12:04:13:843,-23.84,5.69,-45.51,51.69
12:04:13:853,-22.97,5.60,-44.98,50.82
12:04:13:873,-23.53,5.90,-45.29,51.38
12:04:13:883,-23.55,5.64,-44.97,51.07
12:04:13:893,-22.66,6.36,-46.13,51.78
12:04:13:913,-23.84,5.61,-44.87,51.12
12:04:13:923,-23.16,5.67,-45.08,50.99
12:04:13:933,-23.03,6.14,-45.38,51.26
12:04:13:953,-23.42,6.27,-46.02,52.02
12:04:13:963,-23.47,5.45,-45.30,51.31
12:04:13:973,-23.31,6.03,-44.75,50.82
12:04:13:993,-23.07,5.67,-45.40,51.24
12:04:14:003,-23.70,6.08,-45.18,51.38
12:04:14:013,-23.55,5.47,-44.55,50.69
12:04:14:033,-22.84,6.34,-45.70,51.48
12:04:14:043,-23.74,5.61,-45.29,51.44
12:04:14:053,-23.35,5.66,-45.08,51.08
12:04:14:073,-23.16,5.69,-44.87,50.81
12:04:14:083,-23.27,5.58,-45.08,51.03
12:04:14:093,-23.12,6.39,-46.02,51.89
12:04:14:113,-23.78,5.25,-45.09,51.25
12:04:14:123,-23.55,5.64,-45.19,51.27
12:04:14:133,-23.48,5.18,-45.09,51.10
12:04:14:153,-23.12,6.31,-45.70,51.60
12:04:14:163,-22.79,5.61,-45.41,51.12
12:04:14:173,-23.56,5.37,-44.77,50.88
12:04:14:193,-23.73,5.80,-45.08,51.27
12:04:14:203,-23.66,5.44,-45.09,51.21
12:04:14:213,-23.35,5.58,-44.76,50.79
12:04:14:233,-23.77,5.51,-45.62,51.73
12:04:14:243,-23.84,5.87,-45.81,51.97
12:04:14:253,-23.33,6.03,-44.97,51.02
12:04:14:273,-23.66,5.71,-45.60,51.69
12:04:14:283,-23.89,5.05,-45.09,51.28
12:04:14:293,-23.47,5.62,-46.14,52.07
12:04:14:313,-23.57,5.36,-44.98,51.06
12:04:14:323,-23.70,4.79,-44.99,51.08
12:04:14:333,-23.58,5.43,-45.82,51.82
12:04:14:353,-23.64,5.71,-45.51,51.60
12:04:14:363,-23.67,5.53,-45.51,51.59
12:04:14:373,-23.85,5.50,-45.30,51.49
12:04:14:393,-22.96,5.87,-45.40,51.21
12:04:14:403,-23.53,5.90,-45.18,51.28
12:04:14:413,-23.11,5.21,-45.52,51.31
12:04:14:433,-23.88,5.23,-45.20,51.39
12:04:14:443,-23.33,5.76,-44.33,50.43
12:04:14:453,-23.17,5.58,-45.19,51.09
12:04:14:473,-23.53,5.65,-44.55,50.70
12:04:14:483,-23.86,5.32,-45.19,51.38
12:04:14:493,-23.09,6.59,-45.37,51.34
12:04:14:513,-23.86,5.32,-45.19,51.38
12:04:14:523,-23.30,5.11,-45.31,51.21
12:04:14:533,-23.35,5.83,-45.60,51.57
12:04:14:553,-23.47,6.56,-45.05,51.22
12:04:14:563,-23.46,5.55,-45.08,51.12
12:04:14:573,-23.34,5.67,-44.33,50.42
12:04:14:593,-23.42,5.93,-44.86,50.95
12:04:14:603,-23.70,6.16,-45.27,51.47
12:04:14:613,-23.45,5.65,-44.97,51.03
12:04:14:633,-23.47,5.64,-45.71,51.70
12:04:14:643,-23.57,5.53,-45.73,51.74
12:04:14:653,-23.91,6.14,-45.81,52.04
12:04:14:673,-23.33,5.76,-44.33,50.43
12:04:14:683,-23.47,5.45,-45.41,51.41
12:04:14:693,-23.00,5.42,-45.20,51.00
12:04:14:713,-23.97,6.40,-45.37,51.71
12:04:14:723,-22.77,5.81,-45.30,51.03
12:04:14:733,-23.39,6.56,-45.37,51.47
12:04:14:753,-23.05,6.05,-45.49,51.36
12:04:14:763,-24.06,5.39,-45.40,51.66
12:04:14:773,-23.38,5.47,-45.30,51.27
12:04:14:793,-22.88,5.53,-44.66,50.48
12:04:14:803,-23.45,5.65,-44.87,50.94
12:04:14:813,-23.75,5.43,-45.19,51.34
12:04:14:833,-23.31,6.11,-45.18,51.20
12:04:14:843,-23.18,5.49,-45.09,51.00
12:04:14:853,-23.25,5.76,-45.08,51.05
12:04:14:873,-23.56,5.62,-45.40,51.45
12:04:14:883,-23.67,5.43,-45.51,51.58
12:04:14:893,-22.94,6.23,-45.70,51.51
12:04:14:913,-23.45,5.73,-45.40,51.42
12:04:14:923,-23.85,5.60,-45.40,51.59
12:04:14:933,-23.36,5.65,-45.19,51.18
12:04:14:953,-23.00,5.42,-45.41,51.19
12:04:14:963,-23.64,5.80,-45.82,51.89
