# sensor:magnetometer
# Requested Sample Rate: 40 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
11:55:31:568,-23.89,6.15,-44.75,51.10
11:55:31:608,-23.73,5.88,-45.38,51.55
11:55:31:628,-23.57,6.55,-45.05,51.27
11:55:31:648,-23.61,6.26,-45.80,51.90
11:55:31:668,-23.81,6.05,-45.81,51.98
11:55:31:708,-23.90,5.97,-45.07,51.36
11:55:31:728,-23.47,6.81,-46.10,52.18
11:55:31:748,-23.52,6.09,-45.70,51.76
11:55:31:768,-24.05,5.49,-45.30,51.58
11:55:31:808,-23.84,5.60,-45.19,51.40
11:55:31:828,-23.81,5.97,-45.49,51.70
11:55:31:848,-23.46,6.91,-45.90,52.01
11:55:31:868,-23.16,5.86,-45.29,51.20
11:55:31:908,-23.92,5.86,-45.60,51.83
11:55:31:928,-23.34,6.01,-45.71,51.68
11:55:31:948,-22.84,6.42,-46.34,52.06
11:55:31:968,-23.73,5.97,-45.70,51.84
11:55:32:008,-23.61,6.26,-45.48,51.62
11:55:32:028,-23.62,5.99,-45.18,51.33
11:55:32:048,-23.48,6.64,-45.90,51.98
11:55:32:068,-23.80,6.15,-45.38,51.61
11:55:32:108,-23.81,6.14,-45.81,51.99
11:55:32:128,-23.45,5.90,-46.14,52.09
11:55:32:148,-23.53,6.08,-46.02,52.04
11:55:32:168,-23.84,5.77,-45.82,51.97
11:55:32:208,-24.03,5.76,-45.71,51.97
11:55:32:228,-23.66,6.89,-45.79,52.00
11:55:32:248,-24.16,6.56,-45.69,52.10
11:55:32:268,-24.01,5.95,-45.27,51.59
11:55:32:308,-23.74,5.78,-45.82,51.93
11:55:32:328,-23.53,5.82,-45.29,51.37
11:55:32:348,-23.29,6.56,-45.48,51.52
11:55:32:368,-23.73,5.88,-45.49,51.65
11:55:32:408,-23.44,6.00,-45.49,51.53
11:55:32:428,-23.33,6.03,-45.18,51.20
11:55:32:448,-23.30,6.65,-46.23,52.19
11:55:32:468,-23.44,5.92,-45.29,51.33
11:55:32:508,-23.53,5.90,-45.18,51.28
11:55:32:528,-23.61,6.34,-45.91,52.01
11:55:32:548,-23.20,6.49,-45.48,51.47
11:55:32:568,-23.92,5.95,-45.70,51.93
11:55:32:608,-23.96,5.31,-45.30,51.52
11:55:32:628,-23.74,5.70,-45.40,51.55
11:55:32:648,-22.69,6.89,-45.90,51.66
11:55:32:668,-23.42,6.10,-45.49,51.53
11:55:32:708,-23.17,6.69,-44.83,50.91
11:55:32:728,-23.64,5.88,-45.81,51.89
11:55:32:748,-23.99,6.49,-46.01,52.29
11:55:32:768,-23.40,6.47,-45.69,51.74
11:55:32:808,-23.31,6.38,-45.70,51.70
11:55:32:828,-23.72,5.98,-45.38,51.56
11:55:32:848,-22.92,6.50,-46.12,51.91
11:55:32:868,-23.42,6.27,-46.23,52.20
11:55:32:908,-23.38,6.65,-45.58,51.65
11:55:32:928,-23.08,6.94,-46.21,52.12
11:55:32:948,-23.23,6.38,-46.13,52.04
11:55:32:968,-23.63,6.06,-46.02,52.09
11:55:33:008,-23.80,6.15,-45.59,51.80
11:55:33:028,-23.50,6.36,-45.70,51.78
11:55:33:048,-23.03,6.40,-46.13,51.96
11:55:33:068,-23.96,5.48,-46.04,52.19
11:55:33:108,-23.72,5.98,-45.49,51.65
11:55:33:128,-23.80,6.40,-46.43,52.57
11:55:33:148,-23.22,6.30,-45.81,51.74
11:55:33:168,-24.22,5.83,-45.38,51.77
11:55:33:208,-23.77,6.70,-45.90,52.12
11:55:33:228,-23.83,5.87,-45.49,51.69
11:55:33:248,-23.42,6.19,-45.91,51.91
11:55:33:268,-23.90,6.14,-45.48,51.74
11:55:33:308,-23.88,6.33,-45.16,51.48
11:55:33:328,-24.19,6.10,-45.59,51.97
11:55:33:348,-23.70,6.33,-45.91,52.05
11:55:33:368,-23.80,5.98,-44.86,51.13
11:55:33:408,-23.39,6.56,-45.48,51.56
11:55:33:428,-24.02,5.93,-45.92,52.16
11:55:33:448,-23.50,6.54,-46.01,52.07
11:55:33:468,-23.92,5.86,-45.60,51.83
11:55:33:508,-23.70,6.25,-45.59,51.76
11:55:33:528,-23.70,6.25,-45.59,51.76
11:55:33:548,-23.39,6.56,-45.37,51.47
11:55:33:568,-23.73,5.88,-45.60,51.74
11:55:33:608,-23.95,5.59,-45.60,51.81
11:55:33:628,-23.31,6.45,-46.34,52.27
11:55:33:648,-22.80,6.62,-45.27,51.12
11:55:33:668,-23.66,5.61,-45.51,51.59
11:55:33:708,-24.34,5.54,-45.60,51.99
11:55:33:728,-23.58,6.54,-45.69,51.83
11:55:33:748,-23.19,6.58,-45.37,51.38
11:55:33:768,-23.31,6.12,-44.96,51.01
11:55:33:808,-23.85,5.50,-45.30,51.49
11:55:33:828,-23.67,5.60,-46.14,52.16
11:55:33:848,-23.52,6.09,-45.60,51.67
11:55:33:868,-24.31,5.65,-45.08,51.53
11:55:33:908,-23.69,6.26,-45.16,51.38
11:55:33:928,-24.00,6.04,-45.18,51.51
11:55:33:948,-23.77,5.69,-46.25,52.31
11:55:33:968,-23.31,6.21,-45.07,51.12
11:55:34:008,-23.99,6.31,-45.59,51.90
11:55:34:028,-24.12,5.76,-45.29,51.63
11:55:34:048,-23.08,6.69,-45.48,51.44
11:55:34:068,-23.78,6.34,-45.05,51.34
11:55:34:108,-23.58,6.44,-45.48,51.64
11:55:34:128,-23.31,6.30,-45.59,51.59
11:55:34:148,-23.48,6.98,-46.96,52.96
11:55:34:168,-23.59,6.44,-45.59,51.74
11:55:34:208,-23.30,6.64,-46.54,52.47
11:55:34:228,-23.30,6.55,-46.23,52.18
11:55:34:248,-23.61,6.26,-45.48,51.62
11:55:34:268,-23.66,5.78,-46.14,52.17
11:55:34:308,-23.83,5.78,-45.40,51.59
11:55:34:328,-23.62,6.25,-46.23,52.28
11:55:34:348,-23.63,5.89,-45.49,51.60
11:55:34:368,-23.94,5.77,-45.60,51.83
11:55:34:408,-23.94,5.86,-45.92,52.11
11:55:34:428,-23.23,6.38,-46.34,52.22
11:55:34:448,-23.44,5.75,-44.76,50.85
11:55:34:468,-23.94,5.59,-45.29,51.53
11:55:34:508,-24.08,6.12,-45.27,51.65
11:55:34:528,-23.31,6.45,-46.43,52.36
11:55:34:548,-23.30,6.38,-45.59,51.60
11:55:34:568,-23.75,5.60,-45.71,51.82
11:55:34:608,-23.50,6.37,-45.48,51.59
11:55:34:628,-23.81,5.88,-44.97,51.22
11:55:34:648,-23.78,6.51,-45.58,51.82
11:55:34:668,-24.18,6.30,-45.59,51.99
11:55:34:708,-23.61,6.34,-46.23,52.29
11:55:34:728,-23.56,5.80,-46.14,52.13
11:55:34:748,-23.12,6.31,-45.70,51.60
11:55:34:768,-24.01,5.87,-44.97,51.31
11:55:34:808,-23.52,5.82,-44.86,50.99
11:55:34:828,-23.86,5.32,-45.30,51.48
11:55:34:848,-23.69,6.17,-45.07,51.29
11:55:34:868,-23.90,6.22,-45.80,52.03
11:55:34:908,-23.88,6.33,-45.27,51.57
11:55:34:928,-23.62,6.33,-46.34,52.39
11:55:34:948,-23.08,6.86,-45.69,51.65
11:55:34:968,-24.22,5.65,-45.18,51.57
11:55:35:008,-23.70,5.90,-44.65,50.90
11:55:35:028,-23.23,6.20,-45.81,51.74
11:55:35:048,-23.13,6.12,-45.38,51.31
11:55:35:068,-24.05,5.75,-46.14,52.35
11:55:35:108,-23.99,6.31,-45.69,51.99
11:55:35:128,-23.40,6.47,-45.59,51.65
11:55:35:148,-23.40,6.38,-45.38,51.46
11:55:35:168,-24.29,6.19,-45.80,52.21
11:55:35:208,-23.91,5.97,-45.18,51.46
11:55:35:228,-23.41,6.28,-45.59,51.63
11:55:35:248,-24.09,6.11,-45.70,52.02
11:55:35:268,-24.17,6.30,-45.16,51.61
11:55:35:308,-23.50,6.28,-44.96,51.11
11:55:35:328,-23.72,6.15,-45.91,52.04
11:55:35:348,-23.62,6.08,-45.49,51.62
11:55:35:368,-23.12,6.22,-45.38,51.31
11:55:35:408,-23.68,6.61,-46.01,52.16
11:55:35:428,-23.62,5.90,-45.07,51.22
11:55:35:448,-23.11,6.66,-46.23,52.11
11:55:35:468,-23.24,6.03,-45.71,51.64
11:55:35:508,-23.72,6.15,-45.70,51.85
11:55:35:528,-24.19,6.03,-45.07,51.50
11:55:35:548,-23.61,6.17,-45.16,51.33
11:55:35:568,-23.99,6.31,-45.69,51.99
11:55:35:608,-23.94,5.77,-45.60,51.83
11:55:35:628,-23.33,7.21,-45.36,51.51
11:55:35:648,-23.09,6.93,-46.64,52.50
11:55:35:668,-23.31,6.28,-45.70,51.69
11:55:35:708,-24.01,5.69,-44.65,51.02
11:55:35:728,-23.20,6.48,-45.91,51.85
11:55:35:748,-24.00,6.31,-45.91,52.18
11:55:35:768,-23.80,6.23,-45.59,51.81
11:55:35:808,-23.27,5.75,-45.71,51.61
11:55:35:828,-23.89,6.50,-46.01,52.24
11:55:35:848,-23.29,6.83,-46.32,52.30
11:55:35:868,-23.64,5.97,-46.13,52.18
11:55:35:908,-23.79,6.25,-45.05,51.33
11:55:35:928,-23.70,6.25,-45.80,51.95
11:55:35:948,-23.23,6.30,-46.13,52.03
11:55:35:968,-23.41,6.28,-45.48,51.54
11:55:36:008,-24.03,5.59,-45.08,51.39
11:55:36:028,-23.62,5.99,-45.29,51.43
11:55:36:048,-23.12,6.31,-45.70,51.60
11:55:36:068,-23.36,5.73,-45.71,51.66
11:55:36:108,-23.59,6.27,-45.16,51.34
11:55:36:128,-24.39,6.00,-45.38,51.87
11:55:36:148,-23.73,5.97,-45.92,52.03
11:55:36:168,-23.45,7.00,-45.57,51.72
11:55:36:208,-24.41,5.81,-45.49,51.96
11:55:36:228,-24.05,5.66,-46.03,52.24
11:55:36:248,-23.80,6.06,-45.18,51.42
11:55:36:268,-23.92,5.95,-45.70,51.93
11:55:36:308,-23.92,5.69,-45.08,51.35
11:55:36:328,-23.08,6.77,-45.80,51.73
11:55:36:348,-23.58,6.37,-45.05,51.25
11:55:36:368,-24.01,5.86,-45.07,51.40
11:55:36:408,-24.12,5.84,-45.60,51.92
11:55:36:428,-23.33,6.11,-45.27,51.30
11:55:36:448,-23.58,6.53,-45.80,51.93
11:55:36:468,-23.66,5.70,-45.92,51.97
11:55:36:508,-23.74,5.61,-45.29,51.44
11:55:36:528,-23.12,6.39,-45.91,51.80
11:55:36:548,-23.50,6.44,-46.01,52.06
11:55:36:568,-23.96,5.48,-46.04,52.19
11:55:36:608,-23.99,6.23,-45.05,51.42
11:55:36:628,-23.35,5.83,-45.40,51.38
11:55:36:648,-23.33,6.19,-45.92,51.88
11:55:36:668,-23.51,6.27,-45.70,51.77
11:55:36:708,-23.22,6.21,-45.38,51.35
11:55:36:728,-23.48,6.47,-45.27,51.41
11:55:36:748,-23.30,6.39,-45.16,51.22
11:55:36:768,-23.69,6.09,-44.53,50.81
11:55:36:808,-23.51,6.36,-45.80,51.87
11:55:36:828,-23.72,6.06,-45.38,51.57
11:55:36:848,-23.12,6.31,-45.49,51.42
11:55:36:868,-23.61,6.09,-44.86,51.06
11:55:36:908,-23.41,6.19,-45.49,51.54
11:55:36:928,-23.64,6.89,-45.47,51.71
11:55:36:948,-23.25,5.93,-45.81,51.72
11:55:36:968,-23.45,5.73,-45.29,51.32
11:55:37:008,-23.92,5.87,-45.38,51.64
11:55:37:028,-23.16,7.04,-45.47,51.51
11:55:37:048,-23.80,6.42,-46.12,52.29
11:55:37:068,-23.86,5.50,-45.71,51.86
11:55:37:108,-23.67,5.53,-45.51,51.59
11:55:37:128,-23.11,6.40,-45.48,51.42
11:55:37:148,-23.33,6.11,-45.27,51.30
11:55:37:168,-24.02,6.11,-46.34,52.55
11:55:37:208,-24.25,5.28,-45.19,51.56
11:55:37:228,-23.39,6.64,-45.90,51.94
11:55:37:248,-23.80,6.40,-46.34,52.48
11:55:37:268,-23.64,5.80,-45.82,51.89
11:55:37:308,-23.44,5.90,-45.60,51.61
11:55:37:328,-23.77,5.59,-46.25,52.30
11:55:37:348,-23.69,6.43,-45.80,51.96
11:55:37:368,-23.51,6.27,-45.59,51.68
11:55:37:408,-23.51,6.10,-45.18,51.29
11:55:37:428,-24.09,6.30,-46.12,52.41
11:55:37:448,-23.59,6.27,-45.27,51.44
11:55:37:468,-23.36,5.82,-45.92,51.85
11:55:37:508,-23.47,6.38,-44.64,50.84
11:55:37:528,-24.02,5.86,-45.49,51.78
11:55:37:548,-23.51,6.19,-45.16,51.29
11:55:37:568,-23.57,6.72,-45.47,51.65
11:55:37:608,-24.09,5.94,-44.96,51.35
11:55:37:628,-23.89,6.50,-46.01,52.24
11:55:37:648,-23.22,6.30,-45.70,51.65
11:55:37:668,-23.85,5.42,-45.19,51.38
11:55:37:708,-23.74,5.70,-45.40,51.55
11:55:37:728,-23.23,6.21,-45.70,51.64
11:55:37:748,-23.61,6.43,-46.34,52.40
11:55:37:768,-23.91,6.05,-45.49,51.75
11:55:37:808,-23.72,5.98,-45.18,51.37
11:55:37:828,-23.55,5.89,-45.71,51.76
11:55:37:848,-22.53,6.47,-45.70,51.36
11:55:37:868,-23.91,5.95,-45.38,51.64
11:55:37:908,-24.00,5.95,-44.86,51.22
11:55:37:928,-23.81,6.05,-45.49,51.71
11:55:37:948,-23.22,6.05,-44.54,50.59
11:55:37:968,-23.70,6.16,-45.27,51.47
11:55:38:008,-23.61,6.09,-44.96,51.14
11:55:38:028,-24.11,5.94,-45.18,51.55
11:55:38:048,-23.45,5.82,-45.40,51.42
11:55:38:068,-23.83,5.97,-45.70,51.88
11:55:38:108,-22.57,7.19,-45.90,51.65
11:55:38:128,-23.44,6.09,-45.81,51.82
11:55:38:148,-23.29,6.56,-45.69,51.70
11:55:38:168,-23.90,6.22,-45.91,52.13
11:55:38:208,-23.33,6.28,-45.91,51.88
11:55:38:228,-23.84,5.78,-45.60,51.78
11:55:38:248,-23.22,6.21,-45.49,51.45
11:55:38:268,-23.62,6.08,-45.81,51.90
11:55:38:308,-23.20,6.40,-45.27,51.28
11:55:38:328,-23.31,6.45,-46.34,52.27
11:55:38:348,-22.86,7.33,-46.20,52.07
11:55:38:368,-23.41,6.20,-45.27,51.34
