# sensor:magnetometer
# Requested Sample Rate: 100 Hz
# Chart Presentation Rate: 30 Hz
# Recorded Data Filter: none (unfiltered sensor values; calibration and unit conversion may apply)
time,Bx,By,Bz,BT
12:06:55:398,-23.90,4.78,-44.68,50.89
12:06:55:408,-23.48,5.36,-45.62,51.59
12:06:55:418,-22.56,5.93,-44.76,50.47
12:06:55:428,-23.20,5.29,-45.63,51.46
12:06:55:438,-23.59,5.00,-44.68,50.77
12:06:55:448,-23.47,5.28,-44.88,50.93
12:06:55:458,-22.42,6.31,-44.75,50.45
12:06:55:468,-23.48,5.10,-44.68,50.73
12:06:55:478,-23.47,5.45,-45.19,51.21
12:06:55:488,-24.27,5.18,-45.41,51.75
12:06:55:498,-23.75,5.43,-45.19,51.34
12:06:55:508,-23.46,5.64,-45.30,51.32
12:06:55:518,-23.44,5.83,-45.18,51.23
12:06:55:528,-23.06,5.69,-44.98,50.87
12:06:55:538,-23.42,4.82,-45.10,51.05
12:06:55:548,-23.56,4.44,-45.43,51.37
12:06:55:558,-22.84,5.90,-44.33,50.22
12:06:55:568,-23.40,4.84,-44.25,50.29
12:06:55:578,-23.51,5.09,-45.52,51.48
12:06:55:588,-23.42,4.73,-44.79,50.76
12:06:55:598,-23.59,5.16,-45.52,51.53
12:06:55:608,-23.13,5.95,-44.86,50.82
12:06:55:618,-23.36,5.39,-44.66,50.69
12:06:55:628,-22.56,5.84,-44.33,50.09
12:06:55:638,-23.88,4.97,-44.57,50.80
12:06:55:648,-23.69,4.89,-44.79,50.90
12:06:55:658,-23.36,5.29,-44.46,50.50
12:06:55:668,-23.00,6.34,-44.75,50.71
12:06:55:678,-23.53,4.81,-45.53,51.48
12:06:55:688,-23.97,4.95,-44.68,50.94
12:06:55:698,-23.86,5.15,-44.66,50.90
12:06:55:708,-23.61,4.99,-45.20,51.24
12:06:55:718,-23.29,5.29,-45.09,51.03
12:06:55:728,-23.46,5.72,-45.93,51.89
12:06:55:738,-23.48,5.44,-45.93,51.87
12:06:55:748,-23.63,4.54,-44.80,50.85
12:06:55:758,-22.77,5.81,-45.30,51.03
12:06:55:768,-23.40,4.93,-44.47,50.49
12:06:55:778,-23.62,4.81,-45.10,51.14
12:06:55:788,-23.91,4.77,-45.21,51.37
12:06:55:798,-23.39,6.12,-44.01,50.21
12:06:55:808,-23.81,4.70,-45.10,51.22
12:06:55:818,-23.72,4.71,-44.90,50.99
12:06:55:828,-22.98,5.42,-45.09,50.90
12:06:55:838,-24.11,4.66,-44.90,51.17
12:06:55:848,-23.47,5.28,-44.77,50.83
12:06:55:858,-23.68,5.43,-45.82,51.87
12:06:55:868,-23.80,4.71,-44.47,50.66
12:06:55:878,-24.11,4.57,-44.68,50.97
12:06:55:888,-23.90,4.70,-44.58,50.80
12:06:55:898,-23.47,5.28,-44.98,51.01
12:06:55:908,-23.48,5.27,-45.41,51.39
12:06:55:918,-23.56,5.45,-44.98,51.07
12:06:55:928,-23.68,5.25,-45.52,51.58
12:06:55:938,-23.58,5.17,-44.88,50.97
12:06:55:948,-23.72,4.71,-45.01,51.09
12:06:55:958,-23.58,5.17,-44.88,50.97
12:06:55:968,-23.58,5.61,-46.36,52.32
12:06:55:978,-23.16,5.77,-45.19,51.10
12:06:55:988,-24.00,4.86,-44.99,51.22
12:06:55:998,-23.67,5.17,-44.57,50.73
12:06:56:008,-23.53,4.71,-45.42,51.37
12:06:56:018,-23.53,4.54,-45.01,50.99
12:06:56:028,-23.17,5.49,-44.87,50.80
12:06:56:038,-23.20,5.12,-45.20,51.07
12:06:56:048,-23.53,4.55,-44.69,50.71
12:06:56:058,-23.77,5.16,-44.57,50.77
12:06:56:068,-23.59,5.08,-45.09,51.14
12:06:56:078,-24.12,4.56,-45.21,51.45
12:06:56:088,-24.12,4.56,-45.21,51.45
12:06:56:098,-23.48,5.18,-44.99,51.02
12:06:56:108,-23.81,4.51,-44.58,50.74
12:06:56:118,-23.88,5.15,-44.98,51.18
12:06:56:128,-23.58,6.37,-44.96,51.16
12:06:56:138,-23.22,4.94,-44.79,50.69
12:06:56:148,-23.39,5.20,-44.88,50.88
12:06:56:158,-23.79,4.88,-44.79,50.95
12:06:56:168,-23.57,5.18,-44.66,50.77
12:06:56:178,-23.72,4.71,-44.79,50.90
12:06:56:188,-23.44,4.55,-44.80,50.76
12:06:56:198,-23.45,5.56,-44.44,50.56
12:06:56:208,-22.98,5.34,-44.35,50.23
12:06:56:218,-23.55,5.64,-45.08,51.17
12:06:56:228,-22.90,5.26,-44.68,50.48
12:06:56:238,-23.79,4.88,-44.79,50.95
12:06:56:248,-23.80,4.61,-44.26,50.47
12:06:56:258,-23.29,5.12,-44.46,50.45
12:06:56:268,-23.29,5.29,-45.30,51.21
12:06:56:278,-23.77,5.25,-44.77,50.96
12:06:56:288,-24.05,5.32,-44.76,51.09
12:06:56:298,-24.03,4.48,-45.32,51.50
12:06:56:308,-23.51,4.99,-45.31,51.29
12:06:56:318,-23.79,4.98,-44.77,50.95
12:06:56:328,-23.02,5.05,-45.10,50.89
12:06:56:338,-23.41,4.83,-44.68,50.67
12:06:56:348,-23.77,5.16,-44.57,50.77
12:06:56:358,-23.96,5.32,-45.19,51.42
12:06:56:368,-22.97,5.87,-45.71,51.50
12:06:56:378,-23.67,5.17,-44.57,50.73
12:06:56:388,-23.80,4.97,-45.42,51.52
12:06:56:398,-23.31,5.01,-45.42,51.30
12:06:56:408,-23.17,5.58,-45.19,51.09
12:06:56:418,-23.38,5.29,-44.77,50.79
12:06:56:428,-23.45,5.73,-45.40,51.42
12:06:56:438,-23.58,5.17,-45.09,51.15
12:06:56:448,-23.80,4.71,-44.47,50.66
12:06:56:458,-23.38,5.47,-45.51,51.45
12:06:56:468,-23.78,4.99,-44.25,50.48
12:06:56:478,-24.07,5.04,-44.88,51.18
12:06:56:488,-23.58,5.09,-44.68,50.77
12:06:56:498,-23.63,4.78,-45.96,51.90
12:06:56:508,-23.53,5.82,-45.29,51.37
12:06:56:518,-23.67,5.17,-44.66,50.81
12:06:56:528,-23.45,5.82,-45.40,51.42
12:06:56:538,-23.39,5.45,-45.62,51.55
12:06:56:548,-23.61,4.82,-44.58,50.67
12:06:56:558,-23.74,5.36,-44.24,50.49
12:06:56:568,-22.88,5.62,-44.76,50.58
12:06:56:578,-23.99,4.87,-44.79,51.04
12:06:56:588,-23.66,4.34,-45.12,51.13
12:06:56:598,-23.25,5.67,-44.76,50.76
12:06:56:608,-23.40,5.27,-45.73,51.63
12:06:56:618,-23.17,5.49,-44.87,50.80
12:06:56:628,-22.86,5.80,-45.19,50.97
12:06:56:638,-23.62,5.82,-44.76,50.94
12:06:56:648,-23.88,5.05,-44.77,50.99
12:06:56:658,-23.96,5.32,-45.19,51.42
12:06:56:668,-23.06,5.60,-44.55,50.48
12:06:56:678,-23.61,4.81,-44.90,50.95
12:06:56:688,-24.00,4.67,-44.79,51.02
12:06:56:698,-23.63,4.79,-45.64,51.62
12:06:56:708,-23.25,5.75,-45.40,51.33
12:06:56:718,-23.78,5.25,-45.30,51.43
12:06:56:728,-23.00,5.42,-45.41,51.19
12:06:56:738,-23.97,5.22,-45.30,51.52
12:06:56:748,-23.53,4.64,-44.90,50.90
12:06:56:758,-23.38,5.38,-45.20,51.17
12:06:56:768,-23.03,6.14,-45.60,51.46
12:06:56:778,-23.77,5.08,-44.46,50.67
12:06:56:788,-23.36,5.39,-44.46,50.51
12:06:56:798,-23.31,4.93,-44.79,50.73
12:06:56:808,-23.31,5.18,-45.74,51.60
12:06:56:818,-23.86,5.23,-44.98,51.19
12:06:56:828,-23.18,5.58,-45.62,51.47
12:06:56:838,-23.48,5.27,-45.20,51.21
12:06:56:848,-23.56,5.45,-44.66,50.79
12:06:56:858,-23.40,5.01,-44.57,50.59
12:06:56:868,-23.27,5.66,-45.30,51.24
12:06:56:878,-23.69,4.81,-44.25,50.42
12:06:56:888,-23.86,5.32,-45.30,51.48
12:06:56:898,-23.77,5.16,-44.46,50.67
12:06:56:908,-22.96,5.97,-45.49,51.31
12:06:56:918,-23.70,4.71,-44.58,50.71
12:06:56:928,-22.92,5.14,-45.63,51.32
12:06:56:938,-23.89,5.05,-45.09,51.28
12:06:56:948,-23.79,5.05,-45.31,51.43
12:06:56:958,-23.68,5.16,-45.20,51.29
12:06:56:968,-23.56,5.54,-45.40,51.44
12:06:56:978,-23.57,5.27,-44.88,50.97
12:06:56:988,-23.80,4.88,-45.10,51.23
12:06:56:998,-23.29,5.21,-44.77,50.74
12:06:57:008,-23.73,5.80,-45.08,51.27
12:06:57:018,-23.47,5.20,-44.46,50.54
12:06:57:028,-23.46,5.55,-45.08,51.12
12:06:57:038,-23.33,4.92,-45.31,51.20
12:06:57:048,-23.78,5.16,-44.98,51.14
12:06:57:058,-23.67,5.17,-44.35,50.53
12:06:57:068,-22.78,5.72,-45.08,50.83
12:06:57:078,-23.97,5.14,-45.09,51.33
12:06:57:088,-23.30,4.94,-44.57,50.53
12:06:57:098,-23.81,4.61,-44.58,50.75
12:06:57:108,-23.47,5.37,-44.98,51.02
12:06:57:118,-23.66,5.36,-44.44,50.63
12:06:57:128,-22.96,5.61,-44.44,50.34
12:06:57:138,-23.56,4.34,-45.34,51.28
12:06:57:148,-23.77,5.33,-45.30,51.43
12:06:57:158,-22.80,5.61,-45.93,51.59
12:06:57:168,-23.78,5.25,-45.09,51.25
12:06:57:178,-23.07,5.69,-45.19,51.05
12:06:57:188,-23.17,5.49,-44.87,50.80
12:06:57:198,-22.56,6.36,-46.24,51.84
12:06:57:208,-22.73,6.27,-45.07,50.86
12:06:57:218,-22.29,6.01,-46.25,51.69
12:06:57:228,-22.84,6.33,-45.91,51.67
12:06:57:238,-22.94,6.15,-45.38,51.22
12:06:57:248,-23.39,5.55,-45.93,51.84
12:06:57:258,-22.44,6.48,-45.70,51.32
12:06:57:268,-22.57,6.00,-45.40,51.05
12:06:57:278,-23.27,5.83,-45.82,51.72
12:06:57:288,-23.27,5.83,-45.82,51.72
12:06:57:298,-23.48,5.27,-45.41,51.39
12:06:57:308,-23.39,5.28,-45.30,51.25
12:06:57:318,-23.35,5.75,-45.19,51.19
12:06:57:328,-22.59,5.64,-45.19,50.84
12:06:57:338,-23.20,5.12,-45.10,50.98
12:06:57:348,-23.77,5.25,-44.77,50.96
12:06:57:358,-23.50,5.27,-45.52,51.50
12:06:57:368,-22.56,6.10,-45.60,51.24
12:06:57:378,-23.61,5.08,-45.42,51.44
12:06:57:388,-23.27,5.48,-44.98,50.94
12:06:57:398,-23.57,5.53,-45.82,51.83
12:06:57:408,-23.51,4.90,-45.21,51.20
12:06:57:418,-23.97,5.04,-44.88,51.13
12:06:57:428,-23.55,5.55,-44.87,50.98
12:06:57:438,-23.57,5.53,-45.73,51.74
12:06:57:448,-23.73,4.61,-45.21,51.27
12:06:57:458,-23.62,5.82,-44.54,50.75
12:06:57:468,-23.38,5.47,-45.19,51.17
12:06:57:478,-23.67,5.34,-45.19,51.29
12:06:57:488,-23.31,6.20,-45.38,51.40
12:06:57:498,-23.33,5.01,-45.53,51.40
12:06:57:508,-23.52,4.73,-44.79,50.81
12:06:57:518,-23.31,5.01,-45.20,51.11
12:06:57:528,-23.09,5.40,-45.41,51.23
12:06:57:538,-23.70,5.06,-45.52,51.57
12:06:57:548,-23.18,5.31,-44.77,50.70
12:06:57:558,-23.34,6.01,-45.60,51.58
12:06:57:568,-23.11,5.14,-44.99,50.84
12:06:57:578,-23.39,5.37,-45.41,51.36
12:06:57:588,-23.33,4.92,-45.53,51.39
12:06:57:598,-23.18,5.58,-45.41,51.29
12:06:57:608,-23.61,5.08,-45.42,51.44
12:06:57:618,-23.96,5.32,-45.09,51.34
12:06:57:628,-23.13,5.97,-44.65,50.64
12:06:57:638,-23.40,5.10,-45.09,51.06
12:06:57:648,-23.88,5.23,-45.20,51.39
12:06:57:658,-23.17,5.67,-45.30,51.19
12:06:57:668,-23.02,6.23,-45.38,51.27
12:06:57:678,-23.58,5.26,-45.30,51.34
12:06:57:688,-23.03,5.04,-45.63,51.36
12:06:57:698,-23.45,5.73,-45.29,51.32
12:06:57:708,-23.30,5.03,-44.79,50.74
12:06:57:718,-23.42,4.82,-45.10,51.05
12:06:57:728,-23.18,5.66,-45.82,51.66
12:06:57:738,-23.11,5.14,-44.88,50.74
12:06:57:748,-23.91,4.68,-44.79,50.99
12:06:57:758,-23.53,5.90,-45.18,51.28
12:06:57:768,-23.53,5.90,-45.18,51.28
12:06:57:778,-23.36,5.56,-45.19,51.17
12:06:57:788,-23.56,5.45,-44.87,50.97
12:06:57:798,-23.20,5.47,-46.04,51.85
12:06:57:808,-23.20,5.47,-46.04,51.85
12:06:57:818,-23.52,4.82,-45.10,51.10
12:06:57:828,-23.17,5.59,-44.98,50.90
12:06:57:838,-23.78,5.15,-45.20,51.33
12:06:57:848,-23.12,4.87,-44.68,50.54
12:06:57:858,-23.38,5.38,-44.87,50.88
12:06:57:868,-23.20,5.47,-46.15,51.95
12:06:57:878,-23.11,5.04,-44.88,50.73
12:06:57:888,-23.58,5.18,-44.77,50.87
12:06:57:898,-23.44,5.83,-45.08,51.14
12:06:57:908,-23.55,5.47,-44.35,50.51
12:06:57:918,-23.91,4.77,-45.42,51.55
12:06:57:928,-23.17,5.76,-45.51,51.39
12:06:57:938,-23.70,4.79,-44.90,51.00
12:06:57:948,-23.39,5.28,-45.30,51.25
12:06:57:958,-22.83,6.17,-44.64,50.52
12:06:57:968,-23.70,4.98,-45.31,51.38
12:06:57:978,-23.84,5.61,-44.87,51.12
12:06:57:988,-24.27,5.10,-45.09,51.46
12:06:57:998,-23.09,5.32,-44.88,50.76
12:06:58:008,-23.38,5.38,-44.77,50.79
12:06:58:018,-23.56,5.37,-44.46,50.60
12:06:58:028,-23.46,5.47,-44.87,50.93
12:06:58:038,-23.14,5.94,-45.40,51.30
12:06:58:048,-23.22,4.94,-45.10,50.97
12:06:58:058,-23.23,6.03,-45.29,51.25
12:06:58:068,-23.67,5.26,-44.88,51.01
12:06:58:078,-23.30,5.11,-44.88,50.83
12:06:58:088,-23.79,4.97,-44.99,51.14
12:06:58:098,-23.47,5.37,-44.98,51.02
12:06:58:108,-23.29,5.29,-45.09,51.03
12:06:58:118,-23.40,5.01,-44.68,50.68
12:06:58:128,-23.09,5.05,-44.36,50.27
12:06:58:138,-23.51,5.26,-46.15,52.06
12:06:58:148,-23.97,5.05,-44.77,51.04
12:06:58:158,-23.62,4.81,-45.10,51.14
12:06:58:168,-23.80,4.97,-45.20,51.33
12:06:58:178,-23.88,5.15,-44.88,51.10
12:06:58:188,-23.50,5.17,-45.63,51.58
12:06:58:198,-23.00,5.40,-45.63,51.38
12:06:58:208,-23.22,5.03,-45.10,50.98
12:06:58:218,-23.51,4.90,-45.10,51.10
12:06:58:228,-23.17,5.84,-45.82,51.68
12:06:58:238,-23.38,5.29,-44.66,50.69
12:06:58:248,-23.51,4.99,-45.52,51.47
12:06:58:258,-23.36,5.65,-45.30,51.28
12:06:58:268,-23.52,4.99,-45.74,51.67
12:06:58:278,-23.89,5.05,-45.31,51.47
12:06:58:288,-23.36,5.48,-44.87,50.89
12:06:58:298,-23.44,5.92,-45.49,51.52
12:06:58:308,-23.39,5.37,-45.41,51.36
12:06:58:318,-23.40,5.01,-44.79,50.78
12:06:58:328,-23.85,5.43,-44.76,51.01
12:06:58:338,-23.72,5.72,-44.33,50.60
12:06:58:348,-23.29,5.29,-45.41,51.31
12:06:58:358,-23.27,5.75,-45.51,51.43
12:06:58:368,-23.57,5.54,-45.51,51.55
12:06:58:378,-23.66,5.36,-44.77,50.92
12:06:58:388,-23.29,5.29,-45.09,51.03
12:06:58:398,-23.57,5.36,-45.30,51.34
12:06:58:408,-23.18,5.58,-45.51,51.37
12:06:58:418,-23.67,5.26,-44.66,50.82
12:06:58:428,-23.72,4.97,-45.95,51.94
12:06:58:438,-22.98,5.69,-45.62,51.39
12:06:58:448,-24.02,4.66,-45.42,51.59
12:06:58:458,-23.50,5.17,-45.63,51.58
12:06:58:468,-23.85,5.25,-44.55,50.81
12:06:58:478,-24.20,4.73,-45.53,51.78
12:06:58:488,-23.27,5.58,-44.98,50.95
12:06:58:498,-22.88,5.61,-45.09,50.87
12:06:58:508,-23.79,4.88,-44.79,50.95
12:06:58:518,-23.40,5.01,-44.79,50.78
12:06:58:528,-23.55,5.72,-45.08,51.18
12:06:58:538,-23.80,4.87,-45.20,51.32
12:06:58:548,-23.55,5.72,-45.51,51.56
12:06:58:558,-23.34,5.66,-44.65,50.70
12:06:58:568,-24.41,4.53,-45.53,51.86
12:06:58:578,-24.23,5.48,-44.97,51.37
12:06:58:588,-23.67,5.26,-44.88,51.01
12:06:58:598,-22.89,5.60,-45.51,51.24
12:06:58:608,-23.85,5.25,-44.55,50.81
12:06:58:618,-23.86,5.33,-45.09,51.29
12:06:58:628,-23.99,4.86,-44.88,51.12
12:06:58:638,-23.66,5.70,-45.92,51.97
12:06:58:648,-23.75,5.60,-45.71,51.82
12:06:58:658,-22.95,5.97,-45.18,51.02
12:06:58:668,-23.24,4.66,-45.12,50.96
12:06:58:678,-23.52,4.82,-45.10,51.10
12:06:58:688,-23.84,4.42,-45.01,51.12
12:06:58:698,-23.17,5.66,-45.62,51.47
12:06:58:708,-23.27,5.39,-44.66,50.65
12:06:58:718,-23.47,5.37,-44.98,51.02
12:06:58:728,-23.78,5.25,-45.30,51.43
12:06:58:738,-23.41,6.27,-45.81,51.83
12:06:58:748,-23.59,5.08,-45.20,51.24
12:06:58:758,-23.27,5.75,-45.51,51.43
12:06:58:768,-23.33,6.01,-45.38,51.38
12:06:58:778,-23.28,5.22,-44.46,50.45
12:06:58:788,-23.68,5.25,-45.30,51.38
12:06:58:798,-24.14,5.29,-44.87,51.23
12:06:58:808,-23.46,5.64,-45.62,51.60
12:06:58:818,-23.05,4.94,-45.74,51.45
12:06:58:828,-23.45,5.65,-44.87,50.94
12:06:58:838,-23.66,5.53,-45.40,51.49
12:06:58:848,-23.57,5.53,-45.73,51.74
12:06:58:858,-23.30,5.11,-45.20,51.11
12:06:58:868,-23.70,4.89,-44.99,51.09
12:06:58:878,-23.56,4.18,-44.48,50.51
12:06:58:888,-23.50,4.92,-44.57,50.62
12:06:58:898,-23.29,5.29,-44.98,50.93
12:06:58:908,-23.79,4.97,-45.10,51.23
12:06:58:918,-24.09,4.76,-44.79,51.08
12:06:58:928,-22.84,4.98,-45.10,50.80
12:06:58:938,-23.53,4.64,-45.01,51.00
12:06:58:948,-23.29,5.29,-45.30,51.21
12:06:58:958,-23.58,5.34,-45.62,51.63
12:06:58:968,-24.02,4.66,-45.32,51.51
12:06:58:978,-23.96,5.15,-44.57,50.86
12:06:58:988,-23.59,5.08,-45.09,51.14
12:06:58:998,-23.80,6.06,-45.07,51.33
12:06:59:008,-23.47,5.45,-45.30,51.31
12:06:59:018,-23.69,5.16,-45.41,51.48
12:06:59:028,-22.98,5.33,-44.66,50.51
12:06:59:038,-22.94,5.98,-44.54,50.46
12:06:59:048,-23.62,4.79,-45.31,51.32
12:06:59:058,-22.94,5.98,-44.86,50.74
12:06:59:068,-23.46,5.38,-44.46,50.55
12:06:59:078,-23.86,5.33,-44.98,51.20
12:06:59:088,-23.59,5.09,-44.99,51.06
12:06:59:098,-23.31,5.10,-45.52,51.40
12:06:59:108,-22.96,5.95,-45.71,51.50
12:06:59:118,-23.17,5.23,-44.03,50.03
12:06:59:128,-23.58,5.26,-45.52,51.53
12:06:59:138,-22.57,5.92,-45.51,51.14
12:06:59:148,-23.81,4.78,-45.21,51.32
12:06:59:158,-22.98,5.51,-45.09,50.91
12:06:59:168,-23.85,5.50,-45.30,51.49
12:06:59:178,-23.79,4.97,-45.10,51.23
12:06:59:188,-23.29,5.29,-45.30,51.21
12:06:59:198,-23.41,6.10,-45.18,51.25
12:06:59:208,-23.68,5.17,-44.77,50.91
12:06:59:218,-23.78,5.08,-44.57,50.77
12:06:59:228,-23.13,5.20,-46.15,51.89
12:06:59:238,-23.40,5.01,-44.57,50.59
12:06:59:248,-23.40,5.10,-45.31,51.25
12:06:59:258,-23.27,5.92,-46.24,52.10
12:06:59:268,-23.63,5.72,-44.76,50.94
12:06:59:278,-23.74,5.53,-44.98,51.16
12:06:59:288,-23.72,4.54,-44.15,50.32
12:06:59:298,-22.47,5.76,-44.76,50.42
12:06:59:308,-23.14,5.86,-45.19,51.11
12:06:59:318,-23.31,4.93,-45.10,51.01
12:06:59:328,-23.46,5.47,-45.09,51.12
12:06:59:338,-23.41,5.09,-45.52,51.44
12:06:59:348,-23.95,5.40,-45.08,51.33
12:06:59:358,-22.73,6.36,-45.27,51.06
12:06:59:368,-24.16,5.29,-45.41,51.71
12:06:59:378,-23.29,5.29,-45.09,51.03
12:06:59:388,-23.48,5.18,-44.77,50.82
12:06:59:398,-23.11,6.23,-44.96,50.93
12:06:59:408,-22.98,5.51,-45.09,50.91
12:06:59:418,-23.41,5.01,-45.10,51.06
12:06:59:428,-23.41,4.92,-44.99,50.96
12:06:59:438,-23.38,5.47,-45.09,51.08
12:06:59:448,-23.68,5.16,-45.20,51.29
12:06:59:458,-23.47,5.45,-45.19,51.21
12:06:59:468,-23.59,5.16,-45.52,51.53
12:06:59:478,-23.47,5.20,-44.66,50.72
12:06:59:488,-23.44,5.83,-45.18,51.23
12:06:59:498,-23.50,5.01,-44.57,50.63
12:06:59:508,-23.23,5.94,-44.86,50.86
12:06:59:518,-23.59,5.08,-45.09,51.14
12:06:59:528,-23.80,5.22,-46.15,52.19
12:06:59:538,-23.05,5.87,-45.19,51.06
12:06:59:548,-23.55,5.64,-45.19,51.27
12:06:59:558,-23.55,5.72,-45.51,51.56
12:06:59:568,-23.64,4.53,-45.21,51.22
12:06:59:578,-23.63,5.81,-45.08,51.23
12:06:59:588,-23.40,5.01,-44.88,50.86
12:06:59:598,-23.00,5.50,-45.52,51.29
12:06:59:608,-23.88,5.06,-44.66,50.90
12:06:59:618,-24.31,4.64,-45.53,51.82
12:06:59:628,-23.45,5.65,-44.97,51.03
12:06:59:638,-23.68,5.34,-45.41,51.49
12:06:59:648,-23.44,4.82,-45.64,51.53
12:06:59:658,-23.24,5.94,-45.18,51.15
12:06:59:668,-23.68,5.16,-44.98,51.10
12:06:59:678,-23.67,5.17,-44.57,50.73
12:06:59:688,-23.40,5.10,-44.99,50.97
12:06:59:698,-23.24,5.86,-44.97,50.96
12:06:59:708,-23.18,5.39,-45.20,51.08
12:06:59:718,-23.66,5.36,-44.44,50.63
12:06:59:728,-23.57,5.37,-44.87,50.97
12:06:59:738,-23.34,5.76,-44.76,50.81
12:06:59:748,-23.30,5.20,-45.41,51.30
12:06:59:758,-23.28,5.56,-45.73,51.61
12:06:59:768,-23.67,5.17,-44.35,50.53
12:06:59:778,-23.59,4.82,-44.47,50.57
12:06:59:788,-24.01,4.84,-45.63,51.79
12:06:59:798,-23.79,5.15,-45.31,51.43
12:06:59:808,-23.96,5.23,-44.66,50.95
12:06:59:818,-24.22,4.65,-45.42,51.68
12:06:59:828,-23.39,5.28,-44.98,50.97
12:06:59:838,-23.47,5.45,-45.19,51.21
12:06:59:848,-23.23,4.76,-44.79,50.68
12:06:59:858,-22.79,5.45,-44.66,50.44
12:06:59:868,-23.86,4.32,-45.54,51.60
12:06:59:878,-23.39,5.11,-44.46,50.49
12:06:59:888,-23.62,4.89,-45.31,51.33
12:06:59:898,-23.29,5.38,-45.30,51.22
12:06:59:908,-23.64,5.54,-44.76,50.92
12:06:59:918,-23.20,5.21,-45.09,50.98
12:06:59:928,-23.57,5.36,-45.30,51.34
12:06:59:938,-23.48,5.18,-44.77,50.82
12:06:59:948,-23.61,4.89,-44.99,51.05
12:06:59:958,-22.96,5.88,-45.29,51.11
12:06:59:968,-23.80,4.97,-45.42,51.52
12:06:59:978,-24.20,4.75,-45.21,51.50
12:06:59:988,-23.92,5.51,-44.55,50.87
12:06:59:998,-23.57,5.36,-45.30,51.34
12:07:00:008,-23.72,4.88,-45.42,51.47
12:07:00:018,-23.66,5.53,-45.40,51.49
12:07:00:028,-23.55,5.64,-44.97,51.07
12:07:00:038,-23.24,5.86,-44.86,50.86
12:07:00:048,-23.73,4.53,-44.90,50.98
12:07:00:058,-23.14,4.76,-45.10,50.92
12:07:00:068,-23.52,5.92,-44.75,50.90
12:07:00:078,-23.41,4.92,-44.99,50.96
12:07:00:088,-23.29,5.12,-44.57,50.55
12:07:00:098,-23.52,4.73,-44.79,50.81
12:07:00:108,-23.45,5.73,-45.29,51.32
12:07:00:118,-23.80,4.78,-44.99,51.13
12:07:00:128,-23.13,5.95,-44.86,50.82
12:07:00:138,-23.48,5.36,-45.41,51.40
12:07:00:148,-23.70,4.79,-44.90,51.00
12:07:00:158,-23.39,5.20,-44.99,50.97
12:07:00:168,-23.38,5.55,-45.62,51.56
12:07:00:178,-24.28,5.00,-45.31,51.65
12:07:00:188,-23.63,4.53,-45.01,51.03
12:07:00:198,-23.78,4.98,-44.36,50.58
12:07:00:208,-23.69,5.08,-45.09,51.19
12:07:00:218,-23.11,5.31,-45.52,51.32
12:07:00:228,-23.39,5.20,-44.99,50.97
12:07:00:238,-23.78,5.08,-44.68,50.86
12:07:00:248,-23.70,4.71,-44.58,50.71
12:07:00:258,-23.66,5.44,-44.98,51.11
12:07:00:268,-23.45,5.55,-44.87,50.93
12:07:00:278,-24.06,5.14,-44.55,50.89
12:07:00:288,-23.88,5.15,-44.88,51.10
12:07:00:298,-23.31,5.10,-45.52,51.40
12:07:00:308,-23.25,5.58,-44.76,50.75
12:07:00:318,-23.59,5.26,-45.63,51.64
12:07:00:328,-23.97,5.12,-45.30,51.51
12:07:00:338,-24.18,5.01,-45.09,51.41
12:07:00:348,-23.81,4.51,-44.58,50.74
12:07:00:358,-23.46,5.55,-45.19,51.22
12:07:00:368,-23.28,5.38,-45.20,51.13
12:07:00:378,-23.14,5.69,-44.55,50.53
12:07:00:388,-23.20,5.21,-45.52,51.36
12:07:00:398,-23.30,5.20,-45.41,51.30
12:07:00:408,-23.00,5.25,-44.77,50.61
12:07:00:418,-23.48,5.27,-45.20,51.21
12:07:00:428,-22.89,5.60,-45.73,51.44
12:07:00:438,-22.98,5.33,-44.77,50.61
12:07:00:448,-23.89,5.05,-45.09,51.28
12:07:00:458,-23.38,5.21,-44.57,50.59
12:07:00:468,-23.29,5.29,-44.98,50.93
12:07:00:478,-23.01,5.15,-44.99,50.80
12:07:00:488,-23.50,5.00,-44.88,50.91
12:07:00:498,-23.67,5.34,-45.19,51.29
12:07:00:508,-22.98,5.42,-45.09,50.90
12:07:00:518,-23.97,5.04,-44.88,51.13
12:07:00:528,-23.53,5.65,-44.65,50.79
12:07:00:538,-23.38,5.38,-45.20,51.17
12:07:00:548,-23.70,4.79,-44.99,51.08
12:07:00:558,-23.08,5.15,-44.25,50.17
12:07:00:568,-23.69,5.06,-45.31,51.38
12:07:00:578,-23.11,5.04,-44.88,50.73
12:07:00:588,-23.88,5.15,-44.88,51.10
12:07:00:598,-22.95,5.98,-45.08,50.94
12:07:00:608,-23.57,5.54,-45.51,51.55
12:07:00:618,-23.67,5.36,-44.87,51.01
12:07:00:628,-23.16,5.67,-45.08,50.99
12:07:00:638,-23.96,5.14,-44.66,50.94
12:07:00:648,-23.68,5.09,-44.46,50.63
12:07:00:658,-23.36,5.56,-45.08,51.08
12:07:00:668,-23.85,5.33,-44.77,51.01
12:07:00:678,-23.97,5.14,-44.88,51.14
12:07:00:688,-23.78,5.16,-44.77,50.96
12:07:00:698,-24.00,5.03,-45.63,51.80
12:07:00:708,-22.98,5.34,-44.46,50.33
12:07:00:718,-23.29,5.21,-44.88,50.83
12:07:00:728,-23.47,5.45,-45.30,51.31
